,building,walkMbta,numCraigslistHouse,walkUniversity,house,numCraigslistRoom,sky,lake,crime,person,walkSchool,car,walkPark,grass,sidewalk,road
11212,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11213,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
11214,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
11215,0,1,0,0,1.914,0,2.647,68.12,1,2.294,3,2.294,7,0,2.12,3.676
11216,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11217,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11218,0,1,0,0,1.914,0,2.647,68.12,1,2.294,3,2.294,7,0,2.12,3.676
11219,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11220,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11221,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
11222,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11223,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
11224,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11225,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11226,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11227,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11228,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
11229,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11230,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
11231,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11232,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11233,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11234,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11235,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11236,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11237,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
11238,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11239,0,1,0,77,1.417,0,32.24,7.223,0,5.894,27,5.894,21,4.945,0.069,4.156
11240,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
11241,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11242,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11243,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11244,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11245,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11246,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11247,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11248,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11249,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11250,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11251,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11252,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11253,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11254,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11255,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11256,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11257,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11258,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11259,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11260,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11261,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11262,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11263,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11264,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11265,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11266,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11267,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11268,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11269,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11270,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11271,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11272,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11273,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11274,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11275,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11276,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11277,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11278,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11279,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11280,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11281,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11282,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11283,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11284,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11285,0.036,0,0,20,1.693,0,17.69,21.34,0,4.374,18,4.374,5,0,4.711,4.746
11286,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11287,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11288,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11289,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11290,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11291,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11292,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11293,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11294,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11295,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11296,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11297,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11298,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11299,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11300,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11301,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11302,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11303,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11304,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11305,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11306,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11307,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11308,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11309,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11310,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11311,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11312,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11313,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11314,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11315,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11316,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11317,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11318,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11319,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11320,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11321,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11322,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11323,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11324,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11325,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11326,0.036,0,0,20,1.693,0,17.69,21.34,0,4.374,18,4.374,5,0,4.711,4.746
11327,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11328,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11329,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11330,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11331,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11332,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11333,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11334,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11335,0.036,0,0,20,1.693,0,17.69,21.34,0,4.374,18,4.374,5,0,4.711,4.746
11336,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11337,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11338,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11339,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11340,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11341,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11342,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11343,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11344,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11345,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11346,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11347,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11348,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11349,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11350,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11351,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11352,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11353,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11354,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11355,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11356,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11357,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11358,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11359,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11360,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11361,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11362,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11363,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11364,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11365,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11366,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11367,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11368,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11369,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11370,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11371,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11372,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11373,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11374,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11375,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11376,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11377,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11378,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11379,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11380,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11381,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11382,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11383,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11384,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11385,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11386,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11387,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11388,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11389,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11390,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11391,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11392,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11393,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11394,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11395,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11396,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11397,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11398,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11399,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11400,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11401,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11402,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11403,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11404,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11405,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11406,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11407,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11408,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11409,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11410,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11411,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11412,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11413,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11414,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11415,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11416,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11417,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11418,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11419,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11420,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11421,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11422,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11423,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11424,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11425,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11426,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11427,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11428,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11429,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11430,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11431,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11432,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11433,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11434,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11435,0.036,0,0,20,1.693,0,17.69,21.34,0,4.374,18,4.374,5,0,4.711,4.746
11436,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11437,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11438,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11439,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11440,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11441,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11442,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11443,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11444,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11445,0,1,0,99,0.41,0,26.03,3.99,0,0.705,34,0.705,18,0,0.173,1.269
11446,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11447,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11448,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11449,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11450,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11451,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11452,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11453,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11454,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11455,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11456,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11457,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11458,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11459,0.036,0,0,20,1.693,0,17.69,21.34,0,4.374,18,4.374,5,0,4.711,4.746
11460,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11461,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11462,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11463,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11464,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11465,0.036,0,0,20,1.693,0,17.69,21.34,0,4.374,18,4.374,5,0,4.711,4.746
11466,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11467,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11468,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11469,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11470,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11471,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11472,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11473,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11474,0.036,0,0,20,1.693,0,17.69,21.34,0,4.374,18,4.374,5,0,4.711,4.746
11475,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11476,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11477,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11478,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11479,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11480,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11481,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11482,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11483,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11484,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11485,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11486,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11487,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11488,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11489,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11490,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11491,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11492,0,1,0,28,0.71,0,15.24,28.26,0,2.024,24,2.024,10,0,4.929,5.857
11493,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
11494,0,1,0,50,3.837,0,19.82,7.871,0,2.288,30,2.288,13,0,2.853,3.264
