,index,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQFT,SQM,Price,PricePerSQM
1563,4471.0,0.0,0.033,73.57,2.528,0.0,0.002,0.044,39016769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,124.7,0.044,0.0,0.003,7.0,0.0,3.691,0.0,0.0,0.0,0.367,0.063,0.274,0.0,0.0,0.0,0.0,0.0,3.47,42.337276,-71.04875,1651,2127.0,2.0,2.0,960.0,89.18688,3200.0,35.8797168373
1564,4472.0,0.0,0.0,44.1,6.154,0.0,0.067,6.862,33613292.0,0.0,0.0,0.0,0.0,0.0,0.001,0.903,1.0,0.0,8.0,0.0,0.0,6.862,0.425,0.0,4.0,1.0,4.472,0.0,0.0,0.027,2.765,0.0,0.084,0.0,0.0,0.0,0.0,0.0,15.82,42.332542,-71.03347,603,2127.0,2.0,1.0,750.0,69.67725,2700.0,38.7500941843
1565,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41822540.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.334175,-71.0517,126,2127.0,2.0,1.0,984.0,91.416552,2700.0,29.5351327624
1566,4479.0,0.0,0.033,73.57,2.528,0.0,0.002,0.044,39016769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,124.7,0.044,0.0,0.003,7.0,0.0,3.691,0.0,0.0,0.0,0.367,0.063,0.274,0.0,0.0,0.0,0.0,0.0,3.47,42.337276,-71.04875,1649,2127.0,2.0,2.0,1000.0,92.903,3200.0,34.4445281638
1567,4480.0,0.0,0.0,59.12,5.946,0.0,0.183,1.663,36934030.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,1.663,0.065,0.54,7.0,0.0,6.282,0.0,0.0,0.114,1.839,0.0,0.137,0.0,0.0,0.0,0.0,0.0,10.1,42.334488,-71.042175,2116,2127.0,4.0,2.0,1172.0,108.882316,4500.0,41.3290253672
1568,4483.0,0.0,0.0,61.47,2.767,0.0,0.0,0.147,29214695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,5.0,0.0,6.0,0.0,0.0,0.147,0.001,0.0,6.0,1.0,3.78,0.0,0.0,1.231,1.205,0.0,0.032,0.0,0.0,0.0,0.0,0.0,19.13,42.336,-71.03518,2258,2127.0,1.0,1.0,1552.0,144.185456,2150.0,14.9113513918
1569,4488.0,0.0,0.0,58.47,3.348,0.0,0.38,2.136,40550514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0,2.136,0.131,1.067,7.0,0.0,4.119,0.0,0.0,0.167,2.303,0.0,0.247,0.0,0.0,0.0,0.0,0.0,18.73,42.334293,-71.05369,553,2127.0,1.0,1.0,1000.0,92.903,1350.0,14.5312853191
1570,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25459027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,77.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.335148,-71.03898,669,2127.0,4.0,2.0,1000.0,92.903,4400.0,47.3612262252
1571,4490.0,0.0,0.04,55.92,8.555,0.0,0.282,0.175,14893757.0,0.0,1.0,0.0,0.008,0.0,0.0,0.0,1.0,0.0,6.0,1.0,54.6,0.175,1.899,0.0,15.0,0.0,1.21,0.0,0.0,0.0,1.886,0.0,0.098,0.0,0.0,0.279,0.0,0.0,3.031,42.33202,-71.05666,1921,2127.0,2.0,2.0,1100.0,102.1933,3200.0,31.3132074216
1572,4495.0,0.0,0.0,61.47,2.767,0.0,0.0,0.147,29214695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,5.0,0.0,6.0,0.0,0.0,0.147,0.001,0.0,6.0,1.0,3.78,0.0,0.0,1.231,1.205,0.0,0.032,0.0,0.0,0.0,0.0,0.0,19.13,42.337074,-71.035675,1807,2127.0,2.0,2.0,1411.0,131.086133,3200.0,24.4114303074
1573,4497.0,0.0,0.028,23.62,7.018,0.0,0.548,0.125,9788127.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,0.125,0.61,0.26,5.0,0.0,1.281,0.0,0.004,0.0,3.242,0.933,0.643,0.05,0.0,0.0,0.0,0.0,9.581,42.340626,-71.0493,1456,2127.0,2.0,2.0,1010.0,93.83203,3449.0,36.7571712985
1574,4499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25051963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.33542,-71.04971,2518,2127.0,2.0,2.0,1200.0,111.4836,3100.0,27.8067805489
1575,4501.0,0.0,0.028,23.62,7.018,0.0,0.548,0.125,9788127.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,0.125,0.61,0.26,5.0,0.0,1.281,0.0,0.004,0.0,3.242,0.933,0.643,0.05,0.0,0.0,0.0,0.0,9.581,42.340626,-71.0493,1459,2127.0,1.0,1.0,720.0,66.89016,2900.0,43.354657845
1576,4504.0,0.0,0.0,70.06,3.486,0.0,7.51,0.993,39784432.0,0.0,1.0,0.0,0.0,0.059,0.0,0.0,19.0,0.0,10.0,0.0,0.0,0.993,0.054,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.763,0.0,0.054,0.0,0.0,0.0,0.0,1.0,8.729,42.336697,-71.044334,1661,2127.0,2.0,2.0,1220.0,113.34166,2950.0,26.027499509
1577,4505.0,0.0,0.0,47.98,4.28,0.0,0.857,1.343,53313885.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,7.0,0.0,6.0,1.0,0.0,1.343,3.17,0.0,7.0,0.0,2.293,0.0,0.0,0.0,6.009,0.0,0.187,0.0,0.0,0.0,0.0,0.0,21.18,42.33238,-71.052025,1049,2127.0,2.0,2.0,1850.0,171.87055,4100.0,23.8551630864
1578,4506.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,9983000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,42.33749,-71.04016,695,2127.0,1.0,1.0,526.0,48.866978,2250.0,46.0433628615
1579,4507.0,0.0,0.0,56.57,3.388,0.0,0.003,0.903,28106960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.903,0.0,0.0,8.0,0.0,8.597,0.0,0.0,0.332,0.07,0.0,0.05,0.0,0.0,0.0,0.0,2.0,9.142,42.336823,-71.04177,1477,2127.0,2.0,2.0,1400.0,130.0642,3900.0,29.9851919283
1580,4508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25051963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.336517,-71.051186,2807,2127.0,2.0,1.0,736.0,68.376608,2450.0,35.830967222
1581,4509.0,0.0,0.04,68.56,4.284,0.0,0.48,1.999,21243268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,2.0,0.0,1.999,0.0,0.294,16.0,0.0,5.126,0.0,0.0,0.0,0.321,0.0,0.161,0.0,0.0,0.0,0.0,0.0,6.808,42.329117,-71.05757,237,2127.0,1.0,1.0,569.0,52.861807,1975.0,37.3615680599
1582,4511.0,0.0,0.0,61.47,2.767,0.0,0.0,0.147,29214695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,5.0,0.0,6.0,0.0,0.0,0.147,0.001,0.0,6.0,1.0,3.78,0.0,0.0,1.231,1.205,0.0,0.032,0.0,0.0,0.0,0.0,0.0,19.13,42.337074,-71.035675,1807,2127.0,2.0,2.0,1095.0,101.728785,3200.0,31.4561901039
1583,4512.0,0.0,0.033,73.57,2.528,0.0,0.002,0.044,39016769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,124.7,0.044,0.0,0.003,7.0,0.0,3.691,0.0,0.0,0.0,0.367,0.063,0.274,0.0,0.0,0.0,0.0,0.0,3.47,42.337276,-71.04875,1652,2127.0,2.0,2.0,960.0,89.18688,3200.0,35.8797168373
1584,4513.0,0.0,0.0,61.47,2.767,0.0,0.0,0.147,29214695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,5.0,0.0,6.0,0.0,0.0,0.147,0.001,0.0,6.0,1.0,3.78,0.0,0.0,1.231,1.205,0.0,0.032,0.0,0.0,0.0,0.0,0.0,19.13,42.337074,-71.035675,1808,2127.0,2.0,2.0,1095.0,101.728785,3300.0,32.4391960447
1585,4514.0,0.0,0.0,58.47,3.348,0.0,0.38,2.136,40550514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0,2.136,0.131,1.067,7.0,0.0,4.119,0.0,0.0,0.167,2.303,0.0,0.247,0.0,0.0,0.0,0.0,0.0,18.73,42.334667,-71.0536,496,2127.0,3.0,2.0,1328.0,123.375184,3700.0,29.9898235613
1586,4515.0,0.0,0.033,73.57,2.528,0.0,0.002,0.044,39016769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,124.7,0.044,0.0,0.003,7.0,0.0,3.691,0.0,0.0,0.0,0.367,0.063,0.274,0.0,0.0,0.0,0.0,0.0,3.47,42.336414,-71.048515,359,2127.0,2.0,2.0,1200.0,111.4836,2600.0,23.3218159442
1587,4517.0,0.0,0.028,51.78,1.808,0.0,0.078,3.405,38034736.0,0.0,0.0,0.0,0.024,0.0,0.001,5.204,4.0,0.0,8.0,0.0,0.0,3.405,0.56,0.714,6.0,1.0,0.302,0.0,0.0,0.313,4.386,0.0,0.721,0.066,0.0,0.0,0.0,0.0,21.54,42.33191,-71.03966,2807,2127.0,1.0,1.0,650.0,60.38695,1750.0,28.9797712916
1588,4518.0,0.0,0.033,73.57,2.528,0.0,0.002,0.044,39016769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,124.7,0.044,0.0,0.003,7.0,0.0,3.691,0.0,0.0,0.0,0.367,0.063,0.274,0.0,0.0,0.0,0.0,0.0,3.47,42.337276,-71.04875,1650,2127.0,2.0,2.0,1000.0,92.903,3200.0,34.4445281638
1595,4529.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,3817700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.39174,-71.001434,2399,2128.0,1.0,1.0,600.0,55.7418,1600.0,28.7037734698
1596,4533.0,0.0,0.0,58.17,4.889,0.0,0.083,3.084,29718123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,2.0,413.7,3.084,0.212,0.334,6.0,0.0,3.741,0.0,0.0,0.0,2.259,0.0,0.191,0.0,0.0,0.0,0.0,0.0,2.972,42.37277,-71.03622,2762,2128.0,2.0,1.0,1252.0,116.314556,2300.0,19.7739653496
1597,4537.0,0.0,0.0,59.57,4.263,0.0,0.0,0.055,10975980.0,0.0,0.0,0.0,0.0,0.077,0.0,5.058,2.0,0.0,3.0,1.0,0.0,0.055,0.807,0.0,5.0,0.0,2.197,0.0,0.0,0.0,2.038,0.0,0.006,0.0,0.0,0.0,0.0,0.0,5.897,42.38226,-71.02184,2213,2128.0,5.0,1.0,1300.0,120.7739,2300.0,19.0438497059
1598,4538.0,0.0,0.0,0.183,0.0,0.0,0.001,0.0,9769163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.388943,-71.000885,1195,2128.0,2.0,2.0,1034.0,96.061702,2100.0,21.8609493303
1599,4539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9865200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25861,-71.12157,1530,2128.0,2.0,1.0,883.0,82.033349,2850.0,34.741968172
1600,4540.0,0.0,0.0,28.03,7.013,0.0,0.894,0.375,19560535.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,0.375,0.379,0.0,9.0,0.0,3.935,0.0,0.0,0.216,2.872,0.788,0.333,0.389,0.0,0.0,0.0,0.0,30.64,42.364513,-71.0317,1183,2128.0,2.0,2.0,1500.0,139.3545,2995.0,21.4919503855
1601,4541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17331301.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,2.0,299.3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37606,-71.03932,1169,2128.0,2.0,2.0,920.0,85.47076,3000.0,35.099722993
1602,4542.0,0.0,0.0,15.16,5.482,0.0,0.384,7.648,20804737.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,1.0,0.0,8.0,1.0,0.0,7.648,5.02,0.0,5.0,0.0,1.823,0.0,0.0,0.001,2.604,0.015,0.391,1.35,0.0,0.0,0.0,0.0,31.32,42.366375,-71.036896,233,2128.0,3.0,2.0,1700.0,157.9351,3800.0,24.0605159968
1603,4543.0,0.0,0.001,70.23,4.077,0.0,0.0,0.218,23884728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,6.0,0.0,13.0,2.0,0.0,0.218,0.0,0.0,7.0,0.0,1.916,0.0,0.003,0.343,1.772,0.0,0.03,0.0,0.0,0.0,0.0,0.0,12.48,42.374584,-71.037796,2762,2128.0,2.0,1.0,900.0,83.6127,1600.0,19.1358489799
1604,4545.0,0.0,0.628,4.179,10.49,0.0,0.023,3.131,10673300.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,0.0,3.0,1.0,0.0,3.131,9.66,0.0,5.0,0.0,0.498,0.0,0.0,0.015,1.262,0.0,0.33,0.686,0.0,0.0,0.0,0.0,41.99,42.382504,-71.019936,2264,2128.0,4.0,1.0,1100.0,102.1933,2000.0,19.5707546385
1605,4546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16584006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.387165,-71.0074,2286,2128.0,2.0,1.0,9999.0,928.937097,1600.0,1.72239864805
1606,4547.0,0.0,0.036,46.14,3.22,0.0,0.269,2.885,13269700.0,0.0,0.0,0.0,0.0,1.018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.885,2.749,0.0,1.0,0.0,2.196,0.0,0.459,0.0,3.057,0.04,0.315,0.082,0.0,0.0,0.0,0.0,10.91,42.385384,-71.00145,218,2128.0,2.0,1.0,1100.0,102.1933,1800.0,17.6136791747
1607,4549.0,0.0,0.0,60.82,5.802,0.0,1.013,0.033,31416498.0,0.0,0.0,0.0,0.0,0.0,0.0,3.406,6.0,0.0,12.0,2.0,0.0,0.033,0.749,0.0,7.0,0.0,1.973,0.0,0.0,0.0,1.212,0.0,0.077,0.0,0.0,0.0,0.0,2.0,0.935,42.37623,-71.03206,2261,2128.0,2.0,1.0,1200.0,111.4836,1800.0,16.1458725768
1608,4551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26707775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37874,-71.029335,2375,2128.0,4.0,1.0,1400.0,130.0642,2550.0,19.6057024147
1609,4552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13477900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.382057,-71.01908,2044,2128.0,3.0,1.0,1200.0,111.4836,2300.0,20.6308371814
1610,4557.0,0.0,0.628,4.179,10.49,0.0,0.023,3.131,10673300.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,0.0,3.0,1.0,0.0,3.131,9.66,0.0,5.0,0.0,0.498,0.0,0.0,0.015,1.262,0.0,0.33,0.686,0.0,0.0,0.0,0.0,41.99,42.382504,-71.019936,2265,2128.0,4.0,1.0,1100.0,102.1933,2100.0,20.5492923704
1611,4558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6862500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.38641,-71.00681,2719,2128.0,1.0,1.0,600.0,55.7418,1400.0,25.1158017861
1612,4560.0,0.0,0.0,72.62,3.037,0.0,0.609,1.06,41586161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,39.7,1.06,0.0,0.0,8.0,0.0,4.081,0.0,0.0,0.401,0.317,0.0,0.053,0.0,0.0,0.0,0.0,0.0,11.48,42.367928,-71.035286,2581,2128.0,2.0,1.0,750.0,69.67725,2000.0,28.7037734698
1613,4562.0,0.0,0.373,20.12,9.146,0.0,3.597,1.202,18252918.0,0.0,0.0,0.0,0.003,15.11,0.0,0.13,3.0,0.0,14.0,2.0,0.0,1.202,0.562,0.025,7.0,0.0,2.101,0.0,0.0,0.0,8.859,0.093,0.795,0.224,0.0,0.248,0.0,0.0,3.768,42.37317,-71.03464,2763,2128.0,1.0,1.0,700.0,65.0321,1450.0,22.2966811774
1614,4565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24319770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.377678,-71.02895,2762,2128.0,2.0,2.0,970.0,90.11591,2375.0,26.3549466459
1615,4566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27590247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,2.0,107.6,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.36953,-71.03853,2208,2128.0,1.0,1.0,1500.0,139.3545,2200.0,15.7870754084
1616,4567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13477900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.381615,-71.017265,2085,2128.0,3.0,1.0,1100.0,102.1933,2200.0,21.5278301024
1617,4568.0,0.0,0.0,9.464,0.69,0.0,1.28,0.696,86173900.0,5.005,0.0,2.025,0.0,0.0,0.223,0.0,2.0,0.0,10.0,1.0,106.0,0.696,0.297,0.0,6.0,0.0,0.0,0.0,0.006,0.0,0.0,0.842,0.28,0.4,0.079,0.0,5.329,0.0,2.998,42.370815,-71.04358,262,2128.0,1.0,1.0,600.0,55.7418,2250.0,40.3646814419
1618,4569.0,0.0,0.1,5.486,5.127,0.0,0.252,2.017,83880988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,1.0,120.9,2.017,6.193,0.0,5.0,0.0,4.216,0.0,0.0,0.592,4.146,0.0,0.692,0.0,1.203,0.0,0.0,0.0,21.17,42.3681,-71.0401,2762,2128.0,2.0,2.0,1276.0,118.544228,3320.0,28.0064247413
1619,4571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17331301.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,2.0,299.3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3777,-71.03894,1461,2128.0,1.0,1.0,450.0,41.80635,1500.0,35.8797168373
1620,4572.0,0.0,0.0,68.35,5.482,0.0,0.0,1.344,28757770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,7.0,0.0,12.0,1.0,0.0,1.344,0.0,0.0,8.0,0.0,1.684,0.0,0.0,0.0,1.553,0.0,1.219,0.027,0.0,0.0,0.0,3.0,11.41,42.37832,-71.03435,505,2128.0,1.0,1.0,750.0,69.67725,1800.0,25.8333961228
1621,4573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17331301.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,2.0,299.3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37606,-71.03932,1168,2128.0,1.0,1.0,770.0,71.53531,2600.0,36.3456871858
1622,4574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17331301.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,2.0,299.3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3777,-71.03894,1462,2128.0,1.0,1.0,455.0,42.270865,1500.0,35.4854342347
1623,4577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17331301.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,2.0,299.3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37606,-71.03932,1167,2128.0,1.0,1.0,740.0,68.74822,1945.0,28.2916415872
1624,4578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18885684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,393.6,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37976,-71.03897,1644,2128.0,2.0,1.0,850.0,78.96755,1900.0,24.0605159968
1625,4579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27590247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,2.0,107.6,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.369675,-71.03861,2251,2128.0,3.0,1.0,1200.0,111.4836,2500.0,22.4248230233
1626,4580.0,0.0,0.224,5.636,8.049,0.0,4.426,3.317,5420500.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,13.0,2.0,65.4,3.317,5.536,0.0,11.0,0.0,0.684,0.0,0.007,0.02,0.135,5.947,2.631,0.504,0.038,0.002,0.0,0.0,13.24,42.3714,-71.03243,594,2128.0,1.0,1.0,1002.0,93.088806,2300.0,24.7075894388
1627,4582.0,0.0,0.0,28.03,7.013,0.0,0.894,0.375,19560535.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,0.375,0.379,0.0,9.0,0.0,3.935,0.0,0.0,0.216,2.872,0.788,0.333,0.389,0.0,0.0,0.0,0.0,30.64,42.364513,-71.0317,2762,2128.0,2.0,1.0,800.0,74.3224,3300.0,44.4011495861
1628,4583.0,0.0,0.048,31.54,0.674,0.0,0.074,6.25,14437100.0,0.0,0.0,0.0,0.0,0.0,0.519,4.12,1.0,0.0,1.0,0.0,0.0,6.25,3.585,0.075,2.0,0.0,1.259,0.0,0.0,0.071,5.766,0.0,0.219,0.018,0.0,0.0,0.0,0.0,28.02,42.382553,-70.99963,2762,2128.0,1.0,1.0,1400.0,130.0642,1850.0,14.2237448891
1629,4589.0,0.0,0.0,72.62,3.037,0.0,0.609,1.06,41586161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,39.7,1.06,0.0,0.0,8.0,0.0,4.081,0.0,0.0,0.401,0.317,0.0,0.053,0.0,0.0,0.0,0.0,0.0,11.48,42.366875,-71.03456,1584,2128.0,1.0,1.0,415.0,38.554745,1600.0,41.4994315226
1630,4594.0,0.0,0.0,72.62,3.037,0.0,0.609,1.06,41586161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,39.7,1.06,0.0,0.0,8.0,0.0,4.081,0.0,0.0,0.401,0.317,0.0,0.053,0.0,0.0,0.0,0.0,0.0,11.48,42.367344,-71.03533,2272,2128.0,1.0,1.0,510.0,47.38053,1850.0,39.0455742053
1631,4598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28257828.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,48.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.379818,-71.036606,2489,2128.0,2.0,1.0,9999.0,928.937097,1800.0,1.93769847906
1632,4599.0,0.0,0.0,58.17,4.889,0.0,0.083,3.084,29718123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,2.0,413.7,3.084,0.212,0.334,6.0,0.0,3.741,0.0,0.0,0.0,2.259,0.0,0.191,0.0,0.0,0.0,0.0,0.0,2.972,42.37277,-71.03622,2137,2128.0,2.0,1.0,1252.0,116.314556,2300.0,19.7739653496
1633,4601.0,0.0,0.0,72.62,3.037,0.0,0.609,1.06,41586161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,39.7,1.06,0.0,0.0,8.0,0.0,4.081,0.0,0.0,0.401,0.317,0.0,0.053,0.0,0.0,0.0,0.0,0.0,11.48,42.368595,-71.03407,372,2128.0,4.0,1.0,1164.0,108.139092,3000.0,27.742049101
