	Latitude	Longitude	Address	Zip	Price	RoomType	Bathrooms	SQFT	Date
12328	42.364365	-71.06899	4 Emerson Pl Boston 02114	2114	2160.0	Studio	1.0	541	30/11/2016
12329	42.364365	-71.06899	4 Emerson Pl Boston 02114	2114	2595.0	1Bedroom	1.0	742	30/11/2016
12330	42.364365	-71.06899	4 Emerson Pl Boston 02114	2114	2940.0	2Bedrooms	2.0	1076	30/11/2016
12331	42.5811	-71.1585	1 Avalon Dr Wilmington 01887	1887	1725.0	1Bedroom	1.0	764	30/11/2016
12332	42.5811	-71.1585	1 Avalon Dr Wilmington 01887	1887	2190.0	2Bedrooms	2.0	1174	30/11/2016
12333	42.5811	-71.1585	1 Avalon Dr Wilmington 01887	1887		3Bedrooms	2.0	1313	30/11/2016
12334	42.34402	-71.04449	411 D St Boston 02210	2210	2361.0	Studio	1.0	449	30/11/2016
12335	42.34402	-71.04449	411 D St Boston 02210	2210	2405.0	1Bedroom	1.0	670	30/11/2016
12336	42.34402	-71.04449	411 D St Boston 02210	2210	3077.0	2Bedrooms	2.0	1093	30/11/2016
12337	42.41681	-71.08834	46 Pinkert St Medford 02155	2155	1800.0	2	1.0	1300	30/11/2016
12338	42.416023	-71.08981	77 Lawrence St Medford 02155	2155	2950.0	3	1.0	1332	30/11/2016
12339	42.417862	-71.08629	Medford MA  02155	2155	1400.0	1	1.0	500	30/11/2016
12340	42.423588	-71.09107	Medford MA  02155	2155	1425.0	1	1.0	500	30/11/2016
12341	42.41833	-71.11057	30 High St #32 Medford 02155	2155	2950.0	2	2.0	1218	30/11/2016
12342	42.41936	-71.13536	69 Harvard Ave #2 Medford 02155	2155	1900.0	2	1.0	1000	30/11/2016
12343	42.416782	-71.094666	Medford MA  02155	2155	2400.0	3	2.0	2000	30/11/2016
12344	42.40576	-71.111595	Medford MA  02155	2155	2500.0	3	2.0	2016	30/11/2016
12345	42.419254	-71.11834	2500 Mystic Valley Pkwy #1107 Medford 02155	2155	2100.0	2	2.0	1228	30/11/2016
12346	42.427795	-71.13089	200 Woburn St #2 Medford 02155	2155	2450.0	2	1.0	1400	30/11/2016
12347	42.412605	-71.126656	114 North St #2 Medford 02155	2155	1900.0	3	1.0	1200	30/11/2016
12348	42.411827	-71.1266	59 Quincy St #1C Medford 02155	2155	2775.0	3	1.0		30/11/2016
12349	42.41054	-71.0859	492 Riverside Ave #2 Medford 02155	2155	2250.0	2	1.0		30/11/2016
12350	42.39974	-71.102196	15 Smith St #1 Medford 02155	2155	2200.0	2	1.0		30/11/2016
12351	42.408985	-71.11279	89 Windsor Rd #1 Medford 02155	2155	1800.0	2	1.0		30/11/2016
12352	42.397106	-71.10214	465 Broadway #3 Medford 02155	2155	1675.0	1	1.0		30/11/2016
12353	42.399807	-71.1102	78 Newbern Ave #A Medford 02155	2155	1950.0	2	1.0		30/11/2016
12354	42.399807	-71.1102	78 Newbern Ave #1A Medford 02155	2155	1900.0	2	1.0		30/11/2016
12355	42.401604	-71.11259	620 Boston Ave Medford 02155	2155	2200.0	2	2.0	1000	30/11/2016
12356	42.420807	-71.09253	111 Grant Ave Medford 02155	2155	1850.0	1	1.0	917	30/11/2016
12357	42.401463	-71.08106	100 Station Lndg #11 Medford 02155	2155	2300.0	1	1.0	750	30/11/2016
12358	42.420807	-71.09253	111 Grant Ave #111A Medford 02155	2155	2200.0	2	1.0	956	30/11/2016
12359	42.4061	-71.09549	3620 Mystic Valley Pkwy Medford 02155	2155	2063.0	2	1.0		30/11/2016
12360	42.401463	-71.08106	100 Station Lndg #1104 Medford 02155	2155	2300.0	1	1.0	746	30/11/2016
12361	42.420807	-71.09253	111 Grant Ave Medford 02155	2155	1850.0	1	1.0		30/11/2016
12362	42.419254	-71.11834	2500 Mystic Valley Pkwy #1107 Medford 02155	2155	2100.0	2	2.0	1228	30/11/2016
12363	42.418056	-71.13482	110 Sharon St #2 Medford 02155	2155	2100.0	3	1.0		30/11/2016
12364	42.401463	-71.08106	Medford MA  02155	2155	3140.0	2	2.0		30/11/2016
12365	42.40653	-71.11063	Medford MA  02155	2155	2000.0	3	1.0	1200	30/11/2016
12366	42.40947	-71.1118	Medford MA  02155	2155	1800.0	2	1.0	1000	30/11/2016
12367	42.399807	-71.1102	78 Newbern Ave #2K Medford 02155	2155	1900.0	2	1.0		30/11/2016
12368	42.405163	-71.105804	44 Alexander Ave #1 Medford 02155	2155	1700.0	2	1.0		30/11/2016
12369	42.411827	-71.1266	59 Quincy St Medford 02155	2155	7400.0	8	3.0		30/11/2016
12370	42.411545	-71.12686	57 Quincy St Medford 02155	2155	4625.0	5	2.0		30/11/2016
12371	42.406242	-71.10941	25 Princeton St #2 Medford 02155	2155	3000.0	3	2.5		30/11/2016
12372	42.407932	-71.107445	Medford MA  02155	2155	1800.0	2	1.0	1200	30/11/2016
12373	42.41153	-71.117065	Medford MA  02155	2155	3600.0	4	1.0		30/11/2016
12374	42.397247	-71.102585	Medford MA  02155	2155	1675.0	1	1.0		30/11/2016
12375	42.40915	-71.111984	Medford MA  02155	2155	750.0				30/11/2016
12376	42.411797	-71.07943	Medford MA  02155	2155	1900.0	2	1.0		30/11/2016
12377	42.419186	-71.11346	Medford MA  02155	2155	1500.0	1	1.0		30/11/2016
12378	42.409584	-71.09196	Medford MA  02155	2155	2100.0	2	1.0		30/11/2016
12379	42.40931	-71.107124	Medford MA  02155	2155	1800.0	2	1.0	900	30/11/2016
12380	42.423035	-71.13179	Medford MA  02155	2155	1395.0	1	1.0		30/11/2016
12381	42.41712	-71.09764	Medford MA  02155	2155	1500.0	1	1.0	600	30/11/2016
12382	42.423866	-71.08868	Medford MA  02155	2155	1100.0		1.0		30/11/2016
12383	42.411545	-71.12686	Medford MA  02155	2155	2700.0	3	1.0		30/11/2016
12384	42.42743	-71.13409	Medford MA  02155	2155	2800.0	3	1.0	2132	30/11/2016
12385	42.420475	-71.09035	Medford MA  02155	2155	1800.0	2	1.0		30/11/2016
12386	42.424953	-71.096214	Medford MA  02155	2155	2600.0	3	1.0	1400	30/11/2016
12387	42.418987	-71.12609	Medford MA  02155	2155	950.0				30/11/2016
12388	42.42603	-71.1336	Medford MA  02155	2155	1800.0	2	1.0	800	30/11/2016
12389	42.415188	-71.11775	Medford MA  02155	2155	2100.0	2	1.0	1000	30/11/2016
12390	42.407955	-71.09335	Medford MA  02155	2155	2065.0	2	1.0		30/11/2016
12391	42.400578	-71.11062	Medford MA  02155	2155	2000.0	2	1.0		30/11/2016
12392	42.415524	-71.1175	Medford MA  02155	2155	2100.0	2	1.0	100	30/11/2016
12393	42.402317	-71.10622	Medford MA  02155	2155	1950.0	2	1.0		30/11/2016
12394	42.41746	-71.133804	Medford MA  02155	2155	2100.0	3	1.0		30/11/2016
12395	42.41592	-71.11557	Medford MA  02155	2155	2500.0	3	1.0	1548	30/11/2016
12396	42.400578	-71.11062	Medford MA  02155	2155	2200.0	3	1.0		30/11/2016
12397	42.4236	-71.09107	Medford MA  02155	2155	1425.0	1	1.0	500	30/11/2016
12398	42.42382	-71.09047	Medford MA  02155	2155	1400.0	1	1.0		30/11/2016
12399	42.41592	-71.11205	Medford MA  02155	2155	1600.0	1	1.0		30/11/2016
12400	42.4144	-71.11968	Medford MA  02155	2155	3625.0	5	2.5		30/11/2016
12401	42.400578	-71.11062	Medford MA  02155	2155	2300.0	3	1.0		30/11/2016
12402	42.407383	-71.10988	2 Vassar St Medford 02155	2155	2575.0	3	1.0		30/11/2016
12403	42.39974	-71.102196	15 Smith St Medford 02155	2155	2200.0	2	1.0		30/11/2016
12404	42.403008	-71.10914	Medford MA  02155	2155	2500.0	3	1.0		30/11/2016
12405	42.408504	-71.10889	Medford MA  02155	2155	1500.0	2	1.0		30/11/2016
12406	42.40326	-71.105835	Medford MA  02155	2155	1800.0	2	1.0		30/11/2016
12407	42.412876	-71.12341	Medford MA  02155	2155	2700.0	3	1.0		30/11/2016
12408	42.40864	-71.11283	Medford MA  02155	2155	2500.0	3	1.0		30/11/2016
12409	42.41296	-71.12739	Medford MA  02155	2155	1700.0	2	1.5		30/11/2016
12410	42.41578	-71.11634	113 Summer St #2 Medford 02155	2155	2800.0	5	2.0	2100	30/11/2016
12411	42.424587	-71.133606	21-23 Chardon Rd #23 Medford 02155	2155	2375.0	4	2.0		30/11/2016
12412	42.399807	-71.1102	78 Newbern Ave #2 Medford 02155	2155	1900.0	2	1.0	854	30/11/2016
12413	42.415195	-71.117546	73 Clark St #2 Medford 02155	2155	2900.0	2	1.0	1000	30/11/2016
12414	42.397007	-71.10186	12 Braemore Rd #2 Medford 02155	2155	1900.0	2	1.0	1100	30/11/2016
12415	42.410202	-71.12235	29 Capen St Medford 02155	2155	1900.0	2	1.0		30/11/2016
12416	42.41207	-71.11712	19 Burget Ave Medford 02155	2155	2500.0	3	2.0	1500	30/11/2016
12417	42.405315	-71.11283	134 Bowdoin St Medford 02155	2155	1800.0	2	1.0	1000	30/11/2016
12418	42.411827	-71.1266	59 Quincy St #9 Medford 02155	2155	2775.0	3	1.0		30/11/2016
12419	42.411545	-71.12686	57 Quincy St #9 Medford 02155	2155	4625.0	5	2.0		30/11/2016
12420	42.405315	-71.11283	134 Bowdoin St #2 Medford 02155	2155	1800.0	2	1.0	1000	30/11/2016
12421	42.40498	-71.11356	136 Bowdoin St #2 Medford 02155	2155	1800.0	2	1.0	1000	30/11/2016
12422	42.420807	-71.09256	111A Grant Ave Medford 02155	2155	1900.0	1	1.0		30/11/2016
12423	42.408985	-71.11279	89 Windsor Rd Medford 02155	2155	1800.0	2	1.0		30/11/2016
12424	42.410816	-71.1105	235 Main St #2 Medford 02155	2155	2600.0	3	2.0		30/11/2016
12425	42.410248	-71.11186	Medford MA  02155	2155	1900.0	2	1.0	900	30/11/2016
12426	42.422615	-71.130745	Medford MA  02155	2155	2100.0	2	1.0		30/11/2016
12427	42.412876	-71.12341	290 Boston Ave #2K Medford 02155	2155	2700.0	3	1.0		30/11/2016
12428	42.409584	-71.09196	32 Locust St #403 Medford 02155	2155	1900.0	2	1.0		30/11/2016
12429	42.417152	-71.12465	117 Auburn St #1 Medford 02155	2155	1650.0	1	1.0		30/11/2016
12430	42.408215	-71.10939	297 Main St #10 Medford 02155	2155	1650.0	2	1.0	671	30/11/2016
12431	42.41919	-71.11347	22 High St #10 Medford 02155	2155	1500.0	1	1.0	700	30/11/2016
12432	42.406242	-71.10941	25 Princeton St Medford 02155	2155	3000.0	3	2.5		30/11/2016
12433	42.406242	-71.10941	25 Princeton St #2A Medford 02155	2155	3000.0	3	2.5		30/11/2016
12434	42.415478	-71.09571	101 Magoun Ave Medford 02155	2155	1200.0		1.0	400	30/11/2016
12435	42.42157	-71.10129	41 Fulton St Medford 02155	2155	2300.0	3	1.0		30/11/2016
12436	42.41055	-71.12697	78 Quincy St #1 Medford 02155	2155	2200.0	2	1.0		30/11/2016
12437	42.4109	-71.111046	12 Pearl St #3 Medford 02155	2155	2700.0	3	1.0	1100	30/11/2016
12438	42.400322	-71.10981	80 Winchester St Medford 02155	2155	1900.0	2	1.0		30/11/2016
12439	42.420536	-71.09709	Medford MA  02155	2155	1600.0	2	1.0		30/11/2016
12440	42.40919	-71.08278	Medford MA  02155	2155	2100.0	2	1.0	1300	30/11/2016
12441	42.417374	-71.092155	Medford MA  02155	2155	1550.0	1	1.0		30/11/2016
12442	42.411797	-71.07943	Medford MA  02155	2155	1800.0	2	1.0		30/11/2016
12443	42.412876	-71.12341	Medford MA  02155	2155	2700.0	3	1.0		30/11/2016
12444	42.400074	-71.11052	Medford MA  02155	2155	1900.0	2	1.0		30/11/2016
12445	42.400227	-71.10973	Medford MA  02155	2155	1950.0	2	1.0		30/11/2016
12446	42.402306	-71.11227	Medford MA  02155	2155	1800.0	2	1.0		30/11/2016
12447	42.406242	-71.10813	Medford MA  02155	2155	1800.0	2	1.0		30/11/2016
12448	42.41746	-71.133804	Medford MA  02155	2155	2100.0	3	1.0		30/11/2016
12449	42.415195	-71.117546	Medford MA  02155	2155	2100.0	2	1.0		30/11/2016
12450	42.415188	-71.11775	Medford MA  02155	2155	2100.0	3	1.0		30/11/2016
12451	42.42397	-71.08892	Medford MA  02155	2155	1200.0		1.0		30/11/2016
12452	42.400627	-71.10705	Medford MA  02155	2155	775.0				30/11/2016
12453	42.41556	-71.11691	Medford MA  02155	2155	1000.0				30/11/2016
12454	42.396988	-71.102264	Medford MA  02155	2155	1600.0	1	1.0		30/11/2016
12455	42.397106	-71.10214	Medford MA  02155	2155	1600.0	1	1.0	9968	30/11/2016
12456	42.40804	-71.1075	Medford MA  02155	2155	1800.0	2	1.0	1200	30/11/2016
12457	42.408432	-71.081184	Medford MA  02155	2155	1800.0	2	1.0		30/11/2016
12458	42.410896	-71.12674	Medford MA  02155	2155	4100.0	5	2.0		30/11/2016
12459	42.425034	-71.096985	Medford MA  02155	2155	1800.0	2	1.0		30/11/2016
12460	42.397312	-71.10007	Medford MA  02155	2155	1450.0	2	1.0		30/11/2016
12461	42.41378	-71.0984	Medford MA  02155	2155	2300.0	4	1.5	1920	30/11/2016
12462	42.414097	-71.12235	Medford MA  02155	2155	2400.0	3	1.0		30/11/2016
12463	42.3985	-71.101875	Medford MA  02155	2155	800.0	1	2.0		30/11/2016
12464	42.419144	-71.14137	36 Arlington St Medford 02155	2155	3000.0	3	1.5		30/11/2016
12465	42.42578	-71.14136	39 Oak Ridge Rd Medford 02155	2155	3200.0	3	2.0	1938	30/11/2016
12466	42.41518	-71.09838	18 Cushing St #2 Medford 02155	2155	2100.0	2	1.0		30/11/2016
12467	42.400795	-71.11259	633 Boston Ave #3 Medford 02155	2155	2800.0	3	1.0		30/11/2016
12468	42.41968	-71.13574	58 Monument St Medford 02155	2155	2400.0	4	1.0		30/11/2016
12469	42.409058	-71.11057	Medford MA  02155	2155	2000.0	2	1.0		30/11/2016
12470	42.421318	-71.14154	1530 Mystic Valley Pkwy #1 Medford 02155	2155	2200.0	3	1.0		30/11/2016
12471	42.405926	-71.081	8 9th St #801 Medford 02155	2155	2600.0	3	2.0	1724	30/11/2016
12472	42.41356	-71.12195	23 Orchard St Medford 02155	2155	2000.0	2	1.0		30/11/2016
12473	42.40151	-71.10409	12 Sumner Ave #1 Medford 02155	2155	1900.0	2	1.0		30/11/2016
12474	42.404415	-71.110115	215 Harvard St #31 Medford 02155	2155	2250.0	1	1.5	881	30/11/2016
12475	42.41968	-71.13574	58 Monument St Medford 02155	2155	2400.0	4	1.0	1600	30/11/2016
12476	42.41392	-71.12501	258 Boston Ave Medford 02155	2155	2550.0	3	1.0		30/11/2016
12477	42.40399	-71.112045	14 Bradford Ave Medford 02155	2155	1800.0	2	1.0	1100	30/11/2016
12478	42.40391	-71.08113	Medford MA  02155	2155	2305.0	1	1.0		30/11/2016
12479	42.39665	-71.100716	Medford MA  02155	2155	750.0	1	1.0	180	30/11/2016
12480	42.40391	-71.08113	Medford MA  02155	2155	3660.0	2	2.0		30/11/2016
12481	42.40391	-71.08113	Medford MA  02155	2155	2955.0	2	1.0		30/11/2016
12482	42.411545	-71.12686	Medford MA  02155	2155	4625.0	5	2.0		30/11/2016
12483	42.418983	-71.108826	Medford MA  02155	2155	4400.0	6	2.0		30/11/2016
12484	42.39866	-71.10111	Medford MA  02155	2155	1500.0	1	1.0		30/11/2016
12485	42.400265	-71.10335	Medford MA  02155	2155	2000.0	2	1.0		30/11/2016
12486	42.41434	-71.119705	121 Winthrop St Medford 02155	2155	3625.0	5	2.5		30/11/2016
12487	42.408924	-71.112404	81 Windsor Rd Medford 02155	2155	1800.0	2	1.0		30/11/2016
12488	42.407192	-71.109055	327 Main St Medford 02155	2155	3000.0	3	1.5		30/11/2016
12489	42.420124	-71.10588	40 Oakland #2 Medford 02155	2155	1400.0	1	1.0	1000	30/11/2016
12490	42.41207	-71.11712	19 Burget Ave #3 Medford 02155	2155	2450.0	3	1.0		30/11/2016
12491	42.416267	-71.08622	26 Amaranth Ave #1 Medford 02155	2155	2150.0	3	1.0	1356	30/11/2016
12492	42.40391	-71.08113	55 Station Lndg Medford 02155	2155	2415.0	1	1.0		30/11/2016
12493	42.40624	-71.10962	23 Princeton St #2 Medford 02155	2155	3000.0	3	2.5		30/11/2016
12494	42.40082	-71.10644	8 Newbern Ave #3 Medford 02155	2155	1500.0	1	1.0	600	30/11/2016
12495	42.41257	-71.12717	111 North St #2 Medford 02155	2155	2400.0	3	1.0		30/11/2016
12496	42.421444	-71.09056	28 Emerald St Medford 02155	2155	2200.0	3	1.0		30/11/2016
12497	42.4183	-71.1066	12 Freedom Way Medford 02155	2155	2600.0	2	2.0		30/11/2016
12498	42.412	-71.12601	42 Quincy St Medford 02155	2155	4125.0	5	2.0		30/11/2016
12499	42.40907	-71.11023	20 Frederick Ave Medford 02155	2155	2100.0	2	1.0		30/11/2016
12500	42.4113	-71.12655	80 Quincy St #2 Medford 02155	2155	2150.0	2	1.0		30/11/2016
12501	42.405926	-71.081	8 9th St #801A Medford 02155	2155	2800.0	3	2.0	1750	30/11/2016
12502	42.4056	-71.11131	73 Princeton St #1 Medford 02155	2155	1800.0	2	1.0	1000	30/11/2016
12503	42.407192	-71.109055	327 Main St #3 Medford 02155	2155	3000.0	3	1.5		30/11/2016
12504	42.411514	-71.09327	356 Riverside Ave #2 Medford 02155	2155	1950.0	2	1.0	1100	30/11/2016
12505	42.41221	-71.11707	17 Burget Ave #2 Medford 02155	2155	2500.0	3	1.0		30/11/2016
12506	42.40152	-71.105125	484 Main St #4 Medford 02155	2155	2750.0	4	1.5		30/11/2016
12507	42.41392	-71.12501	258 Boston Ave #2A Medford 02155	2155	2550.0	3	1.0		30/11/2016
12508	42.41392	-71.12501	258 Boston Ave #3 Medford 02155	2155	2550.0	3	1.0		30/11/2016
12509	42.408985	-71.11279	89 Windsor Rd #2A Medford 02155	2155	1800.0	2	1.0		30/11/2016
12510	42.428425	-71.10474	94 Roosevelt Rd Medford 02155	2155	2600.0	2	2.5		30/11/2016
12511	42.409157	-71.08263	Medford MA  02155	2155	2100.0	2	1.0	1350	30/11/2016
12512	42.424515	-71.13247	Medford MA  02155	2155	1750.0	2	1.0	1000	30/11/2016
12513	42.42445	-71.09238	Medford MA  02155	2155	2250.0	4	1.0		30/11/2016
12514	42.416817	-71.09049	Medford MA  02155	2155	1600.0	2	1.0	800	30/11/2016
12515	42.420418	-71.088524	Medford MA  02155	2155	2200.0	2	1.0		30/11/2016
12516	42.423134	-71.107216	Medford MA  02155	2155	1250.0				30/11/2016
12517	42.4106	-71.11124	Medford MA  02155	2155	1900.0	2	1.0		30/11/2016
12518	42.406494	-71.10828	Medford MA  02155	2155	1800.0	2	1.0		30/11/2016
12519	42.412292	-71.1232	Medford MA  02155	2155	2400.0	3	1.0		30/11/2016
12520	42.411827	-71.1266	Medford MA  02155	2155	2775.0	3	1.0		30/11/2016
12521	42.412876	-71.12341	Medford MA  02155	2155	2700.0	3	1.0		30/11/2016
12522	42.423866	-71.08868	Medford MA  02155	2155	1250.0	1	1.0		30/11/2016
12523	42.423866	-71.08868	Medford MA  02155	2155	1195.0		1.0		30/11/2016
12524	42.423866	-71.08868	Medford MA  02155	2155	1250.0	1	1.0		30/11/2016
12525	42.423866	-71.08868	Medford MA  02155	2155	1195.0		1.0		30/11/2016
12526	42.414097	-71.12235	36 Dearborn St Medford 02155	2155	2000.0	2	1.0		30/11/2016
12527	42.414097	-71.12235	36 Dearborn St Medford 02155	2155	2400.0	2	1.0		30/11/2016
12528	42.40059	-71.110596	71 Winchester St #1 Medford 02155	2155	2000.0	2	1.0		30/11/2016
12529	42.41257	-71.12717	Medford MA  02155	2155	2400.0	3	1.0		30/11/2016
12530	42.403904	-71.107086	Medford MA  02155	2155	2400.0	3	1.0		30/11/2016
12531	42.39958	-71.102425	Medford MA  02155	2155	1900.0	2	1.0		30/11/2016
12532	42.41968	-71.13574	58 Monument St #2 Medford 02155	2155	2600.0	4	1.0		30/11/2016
12533	42.416576	-71.118164	181 Winthrop St Medford 02155	2155	3600.0	4	2.0		30/11/2016
12534	42.40152	-71.105125	484 Main St Medford 02155	2155	2500.0	4	1.5		30/11/2016
12535	42.405926	-71.081	8 9th St Medford 02155	2155	2800.0	3	2.0		30/11/2016
12536	42.404144	-71.108734	17 Wareham St Medford 02155	2155	2500.0	3	1.0		30/11/2016
12537	42.40376	-71.11185	4 Bradford Ave Medford 02155	2155	3100.0	4	2.0	1300	30/11/2016
12538	42.413994	-71.125114	256 Boston Ave Medford 02155	2155	2550.0	3	1.0		30/11/2016
12539	42.411762	-71.12422	44 Emery St #1A Medford 02155	2155	3750.0	4	2.0		30/11/2016
12540	42.412876	-71.12341	290 Boston Ave #2A Medford 02155	2155	2700.0	3	1.0		30/11/2016
12541	42.40276	-71.11088	68 Wareham St #3 Medford 02155	2155	2800.0	4	1.0	1200	30/11/2016
12542	42.417152	-71.12465	117 Auburn St #A Medford 02155	2155	1650.0	1	1.0		30/11/2016
12543	42.401463	-71.08106	100 Station Lndg #MM630 Medford 02155	2155	2700.0	1	1.0	1000	30/11/2016
12544	42.41228	-71.11836	12 Benham St Medford 02155	2155	2600.0	3	1.0		30/11/2016
12545	42.407486	-71.110245	97 Dartmouth St Medford 02155	2155	2700.0	3	1.0		30/11/2016
12546	42.4164	-71.12194	56 Cotting St Medford 02155	2155	2700.0	3	1.5		30/11/2016
12547	42.406273	-71.10929	Medford MA  02155	2155	2400.0	3	1.0	1100	30/11/2016
12548	42.3985	-71.101875	Medford MA  02155	2155	3200.0	4	1.5		30/11/2016
12549	42.408638	-71.11255	Medford MA  02155	2155	2800.0	4	1.0	1400	30/11/2016
12550	42.424343	-71.09354	178 Fellsway W Medford 02155	2155	2400.0	3	1.0		30/11/2016
12551	42.406204	-71.10978	27 Princeton St Medford 02155	2155	3000.0	3	1.0		30/11/2016
12552	42.41396	-71.12264	43 Orchard St Medford 02155	2155	2200.0	2	1.0		30/11/2016
12553	42.415936	-71.116684	121 Summer St Medford 02155	2155	2100.0	3	1.0		30/11/2016
12554	42.400578	-71.11062	69 Winchester St Medford 02155	2155	2500.0	3	1.0		30/11/2016
12555	42.42401	-71.097	61 Paris St Medford 02155	2155	2600.0	3	1.0		30/11/2016
12556	42.409245	-71.10933	276 Main St Medford 02155	2155	2475.0	3	1.0		30/11/2016
12557	42.401768	-71.10446	18 Liberty Ave Medford 02155	2155	2250.0	3	1.0		30/11/2016
12558	42.40994	-71.092064	20 Locust St Medford 02155	2155	2000.0	2	1.0		30/11/2016
12559	42.41195	-71.11671	22 Burget Ave Medford 02155	2155	3400.0	4	2.0		30/11/2016
12560	42.414764	-71.12716	10 Harris Rd Medford 02155	2155	2500.0	3	1.0		30/11/2016
12561	42.414425	-71.12392	75 Lyman Ave #1A Medford 02155	2155	3200.0	4	2.0		30/11/2016
12562	42.403816	-71.08036	52 Station Lndg Medford 02155	2155	2200.0		1.0	647	30/11/2016
12563	42.40441	-71.08052	51 Station Lndg Medford 02155	2155	3010.0	2	2.0	1130	30/11/2016
12564	42.405163	-71.105804	44 Alexander Ave Medford 02155	2155	1700.0	2	1.0		30/11/2016
12565	42.42217	-71.09043	6 Dunbar Ave #2 Medford 02155	2155	2700.0	3	1.0		30/11/2016
12566	42.40291	-71.10577	23 Willard Ave Medford 02155	2155	2800.0	3	1.0		30/11/2016
12567	42.415054	-71.1275	207 Boston Ave Medford 02155	2155	3850.0	5	2.0	1800	30/11/2016
12568	42.42217	-71.09043	Medford MA  02155	2155	2600.0	3	1.0	2000	30/11/2016
12569	42.40586	-71.10583	Medford MA  02155	2155	1800.0	2	1.0	750	30/11/2016
12570	42.406494	-71.10828	Medford MA  02155	2155	1900.0	2	1.0		30/11/2016
12571	42.403347	-71.11176	Medford MA  02155	2155	3995.0	5	2.0		30/11/2016
12572	42.414696	-71.12722	Medford MA  02155	2155	2700.0	3			30/11/2016
12573	42.414097	-71.12235	Medford MA  02155	2155	2000.0	2	1.0		30/11/2016
12574	42.42002	-71.130135	Medford MA  02155	2155	1500.0	1	1.0		30/11/2016
12575	42.400784	-71.110245	Medford MA  02155	2155	2500.0	3	1.0		30/11/2016
12576	42.423866	-71.08868	Medford MA  02155	2155	1195.0		1.0		30/11/2016
12577	42.412766	-71.12632	Medford MA  02155	2155	2300.0	2	1.0		30/11/2016
12578	42.417152	-71.12465	Medford MA  02155	2155	1850.0	1	1.0		30/11/2016
12579	42.406204	-71.10978	27 Princeton St #1 Medford 02155	2155	2800.0	3	1.0		30/11/2016
12580	42.403152	-71.1063	Medford MA  02155	2155	2400.0	2	1.0		30/11/2016
12581	42.412766	-71.12632	Medford MA  02155	2155	2000.0	2	1.0		30/11/2016
12582	42.406277	-71.10946	Medford MA  02155	2155	2900.0	3	1.0		30/11/2016
12583	42.406277	-71.10946	Medford MA  02155	2155	2900.0	3	1.0		30/11/2016
12584	42.406277	-71.10946	Medford MA  02155	2155	2900.0	3	1.0		30/11/2016
12585	42.407436	-71.10709	Medford MA  02155	2155	2000.0	3	1.0		30/11/2016
12586	42.417305	-71.09709	Medford MA  02155	2155	3300.0	5	2.0		30/11/2016
12587	42.41153	-71.117065	34 Burget Ave #PM2 Medford 02155	2155	3600.0	4	1.0		30/11/2016
12588	42.409138	-71.11144	Medford MA  02155	2155	2100.0	3	1.0		30/11/2016
12589	42.42143	-71.09041	32 Emerald St #2L Medford 02155	2155	2250.0	3	1.0		30/11/2016
12590	42.40498	-71.11356	Medford MA  02155	2155	1800.0	2	1.0	1000	30/11/2016
12591	42.41927	-71.098854	150 Park St Medford 02155	2155	2100.0	2	1.0	1410	30/11/2016
12592	42.420696	-71.134094	29 Harvard Ave #44 Medford 02155	2155	1700.0	1	1.0		30/11/2016
12593	42.41205	-71.08573	35 Sydney St #2 Medford 02155	2155	2500.0	3	1.0	1200	30/11/2016
12594	42.404285	-71.10513	165 Willis Ave Medford 02155	2155	2200.0	3	1.0		30/11/2016
12595	42.414604	-71.12818	Medford MA  02155	2155	2350.0	3	1.0		30/11/2016
12596	42.41681	-71.08834	Medford MA  02155	2155	1800.0	2	1.0	1300	30/11/2016
12597	42.42321	-71.092186	45 Lambert St Medford 02155	2155	2500.0	3	1.0		30/11/2016
12598	42.41159	-71.1189	Medford MA  02155	2155	2200.0	2	1.0		30/11/2016
12599	42.405815	-71.111465	70 Bowdoin St Medford 02155	2155	2500.0	3	1.0	1660	30/11/2016
12600	42.42264	-71.10496	Medford MA  02155	2155	1575.0	2	1.0		30/11/2016
12601	42.402817	-71.10838	26 Marion St #2 Medford 02155	2155	2200.0	3	1.0	2000	30/11/2016
12602	42.41159	-71.1189	28 Benham St #1 Medford 02155	2155	2200.0	2	1.0		30/11/2016
12603	42.420353	-71.10152	12 Fulton St #B Medford 02155	2155	2250.0	3	1.0	1200	30/11/2016
12604	42.40845	-71.081085	18 Wellington Rd Medford 02155	2155	1700.0	2	1.0		30/11/2016
12605	42.41207	-71.11712	19 Burget Ave #2 Medford 02155	2155	2500.0	3	1.0		30/11/2016
12606	42.398434	-71.10446	18 Shapley Ave #3 Medford 02155	2155	2990.0	3	1.0	1000	30/11/2016
12607	42.208817	-71.15264	85 University Ave Westwood 02090	2090	1959.0	1Bedroom	1.0	560	30/11/2016
12608	42.208817	-71.15264	85 University Ave Westwood 02090	2090	3008.0	2Bedrooms	2.0	1095	30/11/2016
12609	42.493076	-71.28929	200 Avalon Dr Bedford 01730	1730	1935.0	1Bedroom	1.0	714	30/11/2016
12610	42.493076	-71.28929	200 Avalon Dr Bedford 01730	1730	3030.0	2Bedrooms	2.0	1104	30/11/2016
12611	42.427643	-71.067444	480 Main St Malden 02148	2148	1880.0	Studio	1.0	526	30/11/2016
12612	42.427643	-71.067444	480 Main St Malden 02148	2148	1925.0	1Bedroom	1.0	606	30/11/2016
