longitude,latitude,bathrooms,last_sold_price,zestimate_amount,prices,property_size,zip,zestimate_valuation_range_high,long,tax_year,zestimate_value_change,status,zestimate_percentile,bedrooms,zestimate_last_updated,zillow_id,address,lat,last_sold_date,tax_value,zillow,year_built,zestimate_valuationRange_low,graph_data_link,home_size,home_detail_link,home_type,property,map_this_home_link
-71.071984,42.356597,3,1725000,2750578,"2,690,000",2178,2108,2888107,-71.071984,2014,-14974,Condo For Sale,0,2,11/12/2016,59172853,"107 Chestnut St APT 2, Boston, MA",42.356597,07/26/2013,1322800,0,1900,2613049,http://www.zillow.com/homedetails/107-Chestnut-St-APT-2-Boston-MA-02108/59172853_zpid/#charts-and-data,2040,http://www.zillow.com/homedetails/107-Chestnut-St-APT-2-Boston-MA-02108/59172853_zpid/,Condominium,0,http://www.zillow.com/homes/59172853_zpid/
-71.133469,42.275072,3,,645233,"629,000",6969,2131,748470,-71.1341644,,,House For Sale,0,3,11/12/2016,2096562314,"44 Winton St, Boston, MA",42.274543,,,0,2016,516186,,2000,http://www.zillow.com/homedetails/44-Winton-St-Boston-MA-02131/2096562314_zpid/,SingleFamily,0,http://www.zillow.com/homes/2096562314_zpid/
-71.097823,42.341585,1,280000,694669,"689,000",,2215,729402,-71.0980333,2014,70487,Condo For Sale,0,3,11/12/2016,59168207,"131 Park Dr UNIT G2, Boston, MA",42.3416995,10/31/2005,272300,0,1910,639095,http://www.zillow.com/homedetails/131-Park-Dr-UNIT-G2-Boston-MA-02215/59168207_zpid/#charts-and-data,812,http://www.zillow.com/homedetails/131-Park-Dr-UNIT-G2-Boston-MA-02215/59168207_zpid/,Condominium,0,http://www.zillow.com/homes/59168207_zpid/
-71.085987,42.323645,2,152401,243312,"267,047",,2127,255478,-71.0400287,2015,-101440,Condo For Sale,0,3,11/12/2016,59185103,"37 Circuit St UNIT 1, Roxbury, MA",42.3368779,02/26/2007,170900,0,1989,223847,http://www.zillow.com/homedetails/37-Circuit-St-UNIT-1-Roxbury-MA-02119/59185103_zpid/#charts-and-data,1097,http://www.zillow.com/homedetails/37-Circuit-St-UNIT-1-Roxbury-MA-02119/59185103_zpid/,Condominium,0,http://www.zillow.com/homes/59185103_zpid/
-71.069082,42.340937,2,975000,1582479,"1,650,000",,2118,1661603,-71.0720737,2015,-36140,Condo For Sale,0,2,11/12/2016,59182437,"49 Union Park # 3, Boston, MA",42.3434004,06/30/2009,919000,0,1850,1503355,http://www.zillow.com/homedetails/49-Union-Park-3-Boston-MA-02118/59182437_zpid/#charts-and-data,1500,http://www.zillow.com/homedetails/49-Union-Park-3-Boston-MA-02118/59182437_zpid/,Condominium,0,http://www.zillow.com/homes/59182437_zpid/
-71.075343,42.31084,2,,404339,"366,295",3049,2121,428599,-71.0760934,2014,2394,House For Sale,0,3,11/12/2016,81856431,"5 Coleus Park, Dorchester, MA",42.3100642,,271300,0,2006,380079,http://www.zillow.com/homedetails/5-Coleus-Park-Dorchester-MA-02121/81856431_zpid/#charts-and-data,1546,http://www.zillow.com/homedetails/5-Coleus-Park-Dorchester-MA-02121/81856431_zpid/,SingleFamily,0,http://www.zillow.com/homes/81856431_zpid/
-71.049569,42.361741,1,805000,1150655,"1,088,000",1321,2110,1208188,-71.0499222,2014,-34750,Condo For Sale,0,1,11/12/2016,59174579,"59 Commercial Wharf APT 4, Boston, MA",42.3620899,05/27/2005,875038,0,1850,1081616,http://www.zillow.com/homedetails/59-Commercial-Wharf-APT-4-Boston-MA-02110/59174579_zpid/#charts-and-data,1321,http://www.zillow.com/homedetails/59-Commercial-Wharf-APT-4-Boston-MA-02110/59174579_zpid/,Condominium,0,http://www.zillow.com/homes/59174579_zpid/
-71.148837,42.354372,1,,,"399,500",2,2135,,-71.1485867,,,Condo For Sale,0,2,12/31/1969,2097046465,"35 Glencoe St APT 31, Brighton, MA",42.3542931,,,0,1965,,,805,http://www.zillow.com/homedetails/35-Glencoe-St-APT-31-Brighton-MA-02135/2097046465_zpid/,Apartment,0,http://www.zillow.com/homes/2097046465_zpid/
-71.08819,42.345768,1,343000,609127,"599,000",,2115,737044,-71.0885025,2014,60315,Condo For Sale,0,2,11/12/2016,81857201,"12 Stoneholm St APT 301, Boston, MA",42.3458507,01/05/2007,392200,0,2006,414206,http://www.zillow.com/homedetails/12-Stoneholm-St-APT-301-Boston-MA-02115/81857201_zpid/#charts-and-data,735,http://www.zillow.com/homedetails/12-Stoneholm-St-APT-301-Boston-MA-02115/81857201_zpid/,Condominium,0,http://www.zillow.com/homes/81857201_zpid/
-71.165733,42.286972,1,213000,373030,"309,999",905,2132,410333,-71.165733,2014,1226,Condo For Sale,0,1,11/12/2016,90139250,"266 Vermont St UNIT 1, West Roxbury, MA",42.286972,05/19/2009,202000,0,1880,331997,http://www.zillow.com/homedetails/266-Vermont-St-UNIT-1-West-Roxbury-MA-02132/90139250_zpid/#charts-and-data,905,http://www.zillow.com/homedetails/266-Vermont-St-UNIT-1-West-Roxbury-MA-02132/90139250_zpid/,Condominium,0,http://www.zillow.com/homes/90139250_zpid/
-71.051977,42.312216,1,204500,288834,"309,900",,2125,317717,-71.0517714,2014,38347,Condo For Sale,0,1,11/12/2016,59101889,"400 Savin Hill Ave APT 27, Dorchester, MA",42.3124,07/25/2016,132500,0,1965,259951,http://www.zillow.com/homedetails/400-Savin-Hill-Ave-APT-27-Dorchester-MA-02125/59101889_zpid/#charts-and-data,665,http://www.zillow.com/homedetails/400-Savin-Hill-Ave-APT-27-Dorchester-MA-02125/59101889_zpid/,Condominium,0,http://www.zillow.com/homes/59101889_zpid/
-71.074258,42.33943,1,570000,,"775,000",1742,2118,,-71.0736529,2014,,Make Me Move®,0,2,12/31/1969,59184048,"37 W Newton St APT 4, Boston, MA",42.3388775,06/06/2013,472400,0,1890,,http://www.zillow.com/homedetails/37-W-Newton-St-APT-4-Boston-MA-02118/59184048_zpid/#charts-and-data,850,http://www.zillow.com/homedetails/37-W-Newton-St-APT-4-Boston-MA-02118/59184048_zpid/,MultiFamily5Plus,0,http://www.zillow.com/homes/59184048_zpid/
-71.118555,42.286348,1,,343345,"250,000",,2131,360512,-71.1184288,,,Condo For Sale,0,0,11/12/2016,2096546435,"416 Hyde Park Ave # ONE, Roslindale, MA",42.2862661,,,0,1950,322744,,800,http://www.zillow.com/homedetails/416-Hyde-Park-Ave-ONE-Roslindale-MA-02131/2096546435_zpid/,Condominium,0,http://www.zillow.com/homes/2096546435_zpid/
-71.066997,42.379947,1,342000,537676,"545,000",871,2129,564560,-71.0669599,2014,17671,Condo For Sale,0,1,11/12/2016,59100425,"68 Russell St UNIT 2, Boston, MA",42.3799172,06/06/2012,308900,0,1800,505415,http://www.zillow.com/homedetails/68-Russell-St-UNIT-2-Boston-MA-02129/59100425_zpid/#charts-and-data,785,http://www.zillow.com/homedetails/68-Russell-St-UNIT-2-Boston-MA-02129/59100425_zpid/,Condominium,0,http://www.zillow.com/homes/59100425_zpid/
-71.138745,42.284025,2,,578809,"549,900",6534,2131,607749,-71.138743,2014,8826,House For Sale,0,3,11/12/2016,59143928,"33 Orange St, Boston, MA",42.284025,,334100,0,1969,549869,http://www.zillow.com/homedetails/33-Orange-St-Boston-MA-02131/59143928_zpid/#charts-and-data,1484,http://www.zillow.com/homedetails/33-Orange-St-Boston-MA-02131/59143928_zpid/,SingleFamily,0,http://www.zillow.com/homes/59143928_zpid/
-71.12577,42.307226,3,,1030763,"899,000",8207,2130,1144147,-71.125778,2014,-35996,House For Sale,0,3,11/12/2016,59135083,"135 Moss Hill Rd, Boston, MA",42.3072019,,728400,0,1960,958610,http://www.zillow.com/homedetails/135-Moss-Hill-Rd-Boston-MA-02130/59135083_zpid/#charts-and-data,2954,http://www.zillow.com/homedetails/135-Moss-Hill-Rd-Boston-MA-02130/59135083_zpid/,SingleFamily,0,http://www.zillow.com/homes/59135083_zpid/
-71.053014,42.374939,2,462900,,"629,000",1014,2129,,-71.0523825,2014,,Apartment For Sale,0,2,12/31/1969,67095758,"42 8th St APT 5310, Boston, MA",42.3750209,03/25/2005,398300,0,1899,,http://www.zillow.com/homedetails/42-8th-St-APT-5310-Boston-MA-02129/67095758_zpid/#charts-and-data,1014,http://www.zillow.com/homedetails/42-8th-St-APT-5310-Boston-MA-02129/67095758_zpid/,MultiFamily5Plus,0,http://www.zillow.com/homes/67095758_zpid/
-71.13198,42.248683,1,,321467,"309,000",9999,2136,337540,-71.131984,,,Condo For Sale,0,3,11/12/2016,2115695004,"1565 River St # 1, Boston, MA",42.248685,,,0,1910,298964,,1200,http://www.zillow.com/homedetails/1565-River-St-1-Boston-MA-02136/2115695004_zpid/,Condominium,0,http://www.zillow.com/homes/2115695004_zpid/
-71.075141,42.344979,2,,1046249,"965,000",,2116,1161336,-71.075106,2014,-15417,Condo For Sale,0,2,11/12/2016,59172435,"130 Appleton St APT 3H, Boston, MA",42.344906,,629100,0,1866,983474,http://www.zillow.com/homedetails/130-Appleton-St-APT-3H-Boston-MA-02116/59172435_zpid/#charts-and-data,1046,http://www.zillow.com/homedetails/130-Appleton-St-APT-3H-Boston-MA-02116/59172435_zpid/,Condominium,0,http://www.zillow.com/homes/59172435_zpid/
-71.064102,42.364303,2,,1037097,"999,000",,2114,1088952,-71.0641088,,,Co-op For Sale,0,3,11/12/2016,2096553771,"150 Staniford St APT 205, Boston, MA",42.3644346,,,0,1998,974871,,1435,http://www.zillow.com/homedetails/150-Staniford-St-APT-205-Boston-MA-02114/2096553771_zpid/,Cooperative,0,http://www.zillow.com/homes/2096553771_zpid/
-71.052338,42.333626,1,315000,410738,"415,000",,2127,439490,-71.0523379,2014,18813,Condo For Sale,0,1,11/12/2016,87798161,"183 W 8th St UNIT 2, South Boston, MA",42.333618,01/22/2015,233500,0,1900,377879,http://www.zillow.com/homedetails/183-W-8th-St-UNIT-2-South-Boston-MA-02127/87798161_zpid/#charts-and-data,582,http://www.zillow.com/homedetails/183-W-8th-St-UNIT-2-South-Boston-MA-02127/87798161_zpid/,Condominium,0,http://www.zillow.com/homes/87798161_zpid/
-71.078414,42.327472,,,,"250,000",3920,2119,,-71.0784233,,,Lot/Land For Sale,0,,12/31/1969,2096524067,"20 Forest St, Boston, MA",42.3274611,,,0,,,,,http://www.zillow.com/homedetails/20-Forest-St-Boston-MA-02119/2096524067_zpid/,VacantResidentialLand,0,http://www.zillow.com/homes/2096524067_zpid/
-71.052726,42.357677,1,385000,666570,"699,900",708,2110,713230,-71.0528044,2014,14830,Condo For Sale,0,1,11/12/2016,81857485,"80 Broad St UNIT 608, Boston, MA",42.3577317,12/06/2011,450300,0,2006,633242,http://www.zillow.com/homedetails/80-Broad-St-UNIT-608-Boston-MA-02110/81857485_zpid/#charts-and-data,708,http://www.zillow.com/homedetails/80-Broad-St-UNIT-608-Boston-MA-02110/81857485_zpid/,Condominium,0,http://www.zillow.com/homes/81857485_zpid/
-71.16712,42.28886,2,,600025,"619,000",,2132,630026,-71.16779,,,House For Sale,0,4,11/12/2016,2096484539,"92 Lasell St, West Roxbury, MA",42.288487,,,0,,552023,,1823,http://www.zillow.com/homedetails/92-Lasell-St-West-Roxbury-MA-02132/2096484539_zpid/,SingleFamily,0,http://www.zillow.com/homes/2096484539_zpid/
-71.141314,42.345499,2,360000,610932,"580,000",,2135,641479,-71.1410557,2014,37184,Condo For Sale,0,4,11/12/2016,60112183,"1518 Commonwealth Ave UNIT 3, Boston, MA",42.3455568,11/30/2012,312400,0,1930,574276,http://www.zillow.com/homedetails/1518-Commonwealth-Ave-UNIT-3-Boston-MA-02135/60112183_zpid/#charts-and-data,1100,http://www.zillow.com/homedetails/1518-Commonwealth-Ave-UNIT-3-Boston-MA-02135/60112183_zpid/,Condominium,0,http://www.zillow.com/homes/60112183_zpid/
-71.159748,42.287884,2,,882949,"875,000",6969,2132,927096,-71.1597988,2014,80627,House For Sale,0,4,11/12/2016,59155942,"5 Houston St, Boston, MA",42.2878398,,542600,0,1910,838802,http://www.zillow.com/homedetails/5-Houston-St-Boston-MA-02132/59155942_zpid/#charts-and-data,2358,http://www.zillow.com/homedetails/5-Houston-St-Boston-MA-02132/59155942_zpid/,SingleFamily,0,http://www.zillow.com/homes/59155942_zpid/
-71.031471,42.334678,3,200000,681465,"629,000",1312,2127,735982,-71.0316309,2014,,Condo For Sale,0,2,11/12/2016,2096664102,"801 E 4th St # 801, Boston, MA",42.3348139,12/11/2003,445100,0,1920,633762,http://www.zillow.com/homedetails/801-E-4th-St-UNIT-801-South-Boston-MA-02127/81855120_zpid/#charts-and-data,1374,http://www.zillow.com/homedetails/801-E-4th-St-801-Boston-MA-02127/2096664102_zpid/,Condominium,0,http://www.zillow.com/homes/2096664102_zpid/
-71.106163,42.303352,2,,615279,"599,000",,2130,738335,-71.106165,,,Condo For Sale,0,2,11/12/2016,2096488028,"74 Brookley Rd # 3, Boston, MA",42.303354,,,0,2016,498376,,1293,http://www.zillow.com/homedetails/74-Brookley-Rd-3-Boston-MA-02130/2096488028_zpid/,Condominium,0,http://www.zillow.com/homes/2096488028_zpid/
-71.055905,42.320541,1,,476320,"465,000",,2125,500136,-71.0560561,,,Condo For Sale,0,2,11/12/2016,2096486647,"40 Buttonwood St # 1, Boston, MA",42.3206699,,,0,1932,452504,,980,http://www.zillow.com/homedetails/40-Buttonwood-St-1-Boston-MA-02125/2096486647_zpid/,Condominium,0,http://www.zillow.com/homes/2096486647_zpid/
-71.140814,42.242651,3,350000,595408,"569,900",6098,2136,625178,-71.1408724,2014,18514,House For Sale,0,4,11/12/2016,60113093,"11 Sanford St, Boston, MA",42.2426134,12/17/2001,392800,0,2001,559684,http://www.zillow.com/homedetails/11-Sanford-St-Boston-MA-02136/60113093_zpid/#charts-and-data,2408,http://www.zillow.com/homedetails/11-Sanford-St-Boston-MA-02136/60113093_zpid/,SingleFamily,0,http://www.zillow.com/homes/60113093_zpid/
-71.095222,42.342501,1,250000,353791,"385,000",530,2215,378556,-71.09511,2014,17210,Condo For Sale,0,1,11/12/2016,59179717,"67 Park Dr UNIT 1, Boston, MA",42.3425678,03/29/2013,245000,0,1910,332564,http://www.zillow.com/homedetails/67-Park-Dr-UNIT-1-Boston-MA-02215/59179717_zpid/#charts-and-data,530,http://www.zillow.com/homedetails/67-Park-Dr-UNIT-1-Boston-MA-02215/59179717_zpid/,Condominium,0,http://www.zillow.com/homes/59179717_zpid/
-71.150961,42.281635,2,475000,694517,"689,000",4356,2132,736188,-71.1509743,2014,20238,House For Sale,0,4,11/12/2016,59156619,"10 Gilmore Ter, Boston, MA",42.281635,09/28/2007,456800,0,1920,659791,http://www.zillow.com/homedetails/10-Gilmore-Ter-Boston-MA-02132/59156619_zpid/#charts-and-data,1980,http://www.zillow.com/homedetails/10-Gilmore-Ter-Boston-MA-02132/59156619_zpid/,SingleFamily,0,http://www.zillow.com/homes/59156619_zpid/
-71.071319,42.341941,3,,2209172,"2,250,000",,2118,2341722,-71.0713204,,,Condo For Sale,0,2,11/12/2016,2096558180,"327 Shawmut Ave # 2, Boston, MA",42.3419437,,,0,1900,2054530,,1630,http://www.zillow.com/homedetails/327-Shawmut-Ave-2-Boston-MA-02118/2096558180_zpid/,Condominium,0,http://www.zillow.com/homes/2096558180_zpid/
-71.138665,42.351385,1,171500,471829,"449,000",1178,2134,495420,-71.1385287,2014,,Condo For Sale,0,3,11/12/2016,2096688337,"9 High Rock Way # 3, Boston, MA",42.3514374,09/16/1987,345300,0,1899,443519,http://www.zillow.com/homedetails/9-High-Rock-Way-UNIT-3-Boston-MA-02134/59086280_zpid/#charts-and-data,1178,http://www.zillow.com/homedetails/9-High-Rock-Way-3-Boston-MA-02134/2096688337_zpid/,Condominium,0,http://www.zillow.com/homes/2096688337_zpid/
-71.144584,42.27354,1,,398234,"364,000",,2132,418146,-71.1445898,2014,8815,Condo For Sale,0,2,11/12/2016,67396346,"20 Lagrange St UNIT 1, Boston, MA",42.273562,,232300,0,1925,362393,http://www.zillow.com/homedetails/20-Lagrange-St-UNIT-1-Boston-MA-02132/67396346_zpid/#charts-and-data,1041,http://www.zillow.com/homedetails/20-Lagrange-St-UNIT-1-Boston-MA-02132/67396346_zpid/,Condominium,0,http://www.zillow.com/homes/67396346_zpid/
-71.055627,42.316912,3,460000,951651,"1,339,000",3484,2125,1037300,-71.0556327,2015,126333,Apartment For Sale,0,11,11/12/2016,59110706,"20 Sudan St, Dorchester, MA",42.3169099,04/10/2012,538500,0,1905,818420,http://www.zillow.com/homedetails/20-Sudan-St-Dorchester-MA-02125/59110706_zpid/#charts-and-data,3732,http://www.zillow.com/homedetails/20-Sudan-St-Dorchester-MA-02125/59110706_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59110706_zpid/
-71.080955,42.343601,2,935000,1423435,"1,395,000",,2115,1508841,-71.0809838,2014,82358,Condo For Sale,0,2,11/12/2016,71546657,"17 Durham St APT 5, Boston, MA",42.3436496,07/15/2005,823500,0,1880,1323795,http://www.zillow.com/homedetails/17-Durham-St-APT-5-Boston-MA-02115/71546657_zpid/#charts-and-data,1217,http://www.zillow.com/homedetails/17-Durham-St-APT-5-Boston-MA-02115/71546657_zpid/,Condominium,0,http://www.zillow.com/homes/71546657_zpid/
-71.074558,42.344624,3,1225000,1314060,"1,325,000",,2116,1379763,-71.074464,2014,34968,Condo For Sale,0,2,11/12/2016,87793618,"63 Dartmouth St UNIT 1, Boston, MA",42.344752,05/16/2016,770400,0,1910,1248357,http://www.zillow.com/homedetails/63-Dartmouth-St-UNIT-1-Boston-MA-02116/87793618_zpid/#charts-and-data,1250,http://www.zillow.com/homedetails/63-Dartmouth-St-UNIT-1-Boston-MA-02116/87793618_zpid/,Condominium,0,http://www.zillow.com/homes/87793618_zpid/
-71.073934,42.302617,2,170000,544601,"489,000",5227,2121,577277,-71.0740115,2014,-6045,Apartment For Sale,0,9,11/12/2016,59108071,"6 Mallon Rd, Dorchester, MA",42.3026544,07/02/2012,286500,0,1900,490141,http://www.zillow.com/homedetails/6-Mallon-Rd-Dorchester-MA-02121/59108071_zpid/#charts-and-data,3654,http://www.zillow.com/homedetails/6-Mallon-Rd-Dorchester-MA-02121/59108071_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59108071_zpid/
-71.103312,42.319334,1,362000,494260,"436,000",951,2130,518973,-71.103312,2014,18014,Condo For Sale,0,2,11/12/2016,81859501,"103 Lamartine St UNIT 2, Boston, MA",42.319334,04/14/2014,299200,0,2006,469547,http://www.zillow.com/homedetails/103-Lamartine-St-UNIT-2-Boston-MA-02130/81859501_zpid/#charts-and-data,951,http://www.zillow.com/homedetails/103-Lamartine-St-UNIT-2-Boston-MA-02130/81859501_zpid/,Condominium,0,http://www.zillow.com/homes/81859501_zpid/
-71.052696,42.315799,2,,568398,"539,000",,2125,613870,-71.052714,,,Condo For Sale,0,2,11/12/2016,2103668002,"84 Romsey St # 1, Dorchester, MA",42.31579,,,0,1905,511558,,1134,http://www.zillow.com/homedetails/84-Romsey-St-1-Dorchester-MA-02125/2103668002_zpid/,Condominium,0,http://www.zillow.com/homes/2103668002_zpid/
-71.0529,42.374795,2,454447,604042,"615,000",9999,2129,634244,-71.0523825,2015,-24926,Condo For Sale,0,1,11/12/2016,67096109,"42 8th St APT 3315, Boston, MA",42.3750209,07/27/2005,435000,0,1899,573840,http://www.zillow.com/homedetails/42-8th-St-APT-3315-Boston-MA-02129/67096109_zpid/#charts-and-data,938,http://www.zillow.com/homedetails/42-8th-St-APT-3315-Boston-MA-02129/67096109_zpid/,Condominium,0,http://www.zillow.com/homes/67096109_zpid/
-71.055905,42.320541,1,,512298,"485,000",,2125,543036,-71.0560561,,,Condo For Sale,0,2,11/12/2016,2096486646,"40 Buttonwood St # 2, Boston, MA",42.3206699,,,0,1932,476437,,969,http://www.zillow.com/homedetails/40-Buttonwood-St-2-Boston-MA-02125/2096486646_zpid/,Condominium,0,http://www.zillow.com/homes/2096486646_zpid/
-71.063934,42.271949,1,154000,203819,"195,000",,2124,214010,-71.0639347,2015,10493,Condo For Sale,0,1,11/12/2016,59103000,"22 Branchfield St APT A4, Dorchester Center, MA",42.2717137,08/11/2015,121600,0,1970,187513,http://www.zillow.com/homedetails/22-Branchfield-St-APT-A4-Dorchester-Center-MA-02124/59103000_zpid/#charts-and-data,562,http://www.zillow.com/homedetails/22-Branchfield-St-APT-A4-Dorchester-Center-MA-02124/59103000_zpid/,Condominium,0,http://www.zillow.com/homes/59103000_zpid/
-71.083803,42.295348,1,235000,105153,"149,000",,2124,115668,-71.083695,2014,-75187,Condo For Sale,0,3,11/12/2016,59102087,"65-69 Nightingale St UNIT 1B, Boston, MA",42.295204,03/28/2005,73400,0,1900,90432,http://www.zillow.com/homedetails/65-69-Nightingale-St-UNIT-1B-Boston-MA-02124/59102087_zpid/#charts-and-data,902,http://www.zillow.com/homedetails/65-69-Nightingale-St-UNIT-1B-Boston-MA-02124/59102087_zpid/,Condominium,0,http://www.zillow.com/homes/59102087_zpid/
-71.105026,42.328102,2,529000,605731,"585,000",,2120,636018,-71.1045329,,-4369,Condo For Sale,0,2,11/12/2016,2137189534,"111 Fisher Ave # 3, Roxbury Crossing, MA",42.3279038,08/01/2014,,0,2008,575444,,1073,http://www.zillow.com/homedetails/111-Fisher-Ave-3-Roxbury-Crossing-MA-02120/2137189534_zpid/,Condominium,0,http://www.zillow.com/homes/2137189534_zpid/
-71.03569,42.374401,2,,497660,"475,000",,2128,597192,-71.035687,,,Condo For Sale,0,2,11/12/2016,2096572247,"186-188 Paris St # 1, Boston, MA",42.374401,,,0,2016,393151,,945,http://www.zillow.com/homedetails/186-188-Paris-St-1-Boston-MA-02128/2096572247_zpid/,Condominium,0,http://www.zillow.com/homes/2096572247_zpid/
-71.077796,42.344139,3,,2140687,"2,100,000",,2116,2247721,-71.0777405,,,Condo For Sale,0,3,11/12/2016,2096651087,"429-A Columbus Ave # 1, Boston, MA",42.3441143,,,0,1899,2033653,,1893,http://www.zillow.com/homedetails/429-A-Columbus-Ave-1-Boston-MA-02118/2096651087_zpid/,Condominium,0,http://www.zillow.com/homes/2096651087_zpid/
-71.057253,42.291009,1,,232110,"179,000",,2122,243715,-71.0568823,,,Condo For Sale,0,2,11/12/2016,2096635290,"549 Adams St UNIT 5, Dorchester, MA",42.2909858,,,0,1965,215862,,686,http://www.zillow.com/homedetails/549-Adams-St-UNIT-5-Dorchester-MA-02122/2096635290_zpid/,Condominium,0,http://www.zillow.com/homes/2096635290_zpid/
-71.047531,42.337501,1,,473807,"469,000",,2127,497497,-71.0475392,,,Condo For Sale,0,1,11/12/2016,2096553772,"322 Athens St # 5, Boston, MA",42.3374996,,,0,1920,445379,,614,http://www.zillow.com/homedetails/322-Athens-St-5-Boston-MA-02127/2096553772_zpid/,Condominium,0,http://www.zillow.com/homes/2096553772_zpid/
