pixelBuilding,walkMbta,numCraigslistHouse,walkUniversity,pixelHouse,numCraigslistRoom,pixelSky,pixelLake,numCrime,pixelPerson,walkSchool,pixelCar,walkPark,pixelGrass,pixelSidewalk,pixelRoad,Latitude,Longitude,Zip,Bathrooms,SQFT,Price
0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0,42.357876,-71.05435,2109,1,,2500
0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0,42.357754,-71.05401,2109,1,,2900
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.366226,-71.05108,2109,1.5,1500,2900
0,7,0,15,0.513,2,10.1,66.35,14,12.05,15,12.05,31,0,0.043,0.067,42.362587,-71.05272,2109,2,762,2700
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.365223,-71.05231,2109,1,400,1850
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.36648,-71.05226,2109,1,,2495
0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0,42.35845,-71.05444,2109,1,,3500
0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716,42.366722,-71.05223,2109,1,,1900
0,10,0,20,4.84,2,0,82.45,13,0,28,0,44,0,5.759,4.854,42.358345,-71.05711,2109,2,,3542
0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0,42.35845,-71.05444,2109,1,700,3400
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.364944,-71.05247,2109,1,610,3000
0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0,42.357876,-71.05435,2109,1,550,2400
0,9,3,15,13.85,9,7.956,58.24,7,0.001,20,0.001,39,0,0,1.238,42.36195,-71.05332,2109,1,,3000
0,10,0,20,4.84,2,0,82.45,13,0,28,0,44,0,5.759,4.854,42.35933,-71.05491,2109,2,1015,3100
0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716,42.367577,-71.05437,2109,1,820,3400
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.366074,-71.05176,2109,1,,3000
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.36566,-71.05249,2109,1,,1600
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.36583,-71.052025,2109,,,900
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.365547,-71.050934,2109,1,539,2150
0,9,3,15,13.85,9,7.956,58.24,7,0.001,20,0.001,39,0,0,1.238,42.3617,-71.0539,2109,2,1300,4100
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.364964,-71.052536,2109,1,400,1900
0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716,42.367416,-71.05263,2109,1,450,1825
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.366226,-71.05108,2109,1,800,2300
0,7,0,15,0.513,2,10.1,66.35,14,12.05,15,12.05,31,0,0.043,0.067,42.36272,-71.05257,2109,1,,2600
0,7,0,15,0.513,2,10.1,66.35,14,12.05,15,12.05,31,0,0.043,0.067,42.362644,-71.05233,2109,1,1300,2250
0,7,0,15,0.513,2,10.1,66.35,14,12.05,15,12.05,31,0,0.043,0.067,42.36304,-71.05275,2109,2.5,1240,4400
0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716,42.36754,-71.05436,2109,1,,3600
0,10,0,20,4.84,2,0,82.45,13,0,28,0,44,0,5.759,4.854,42.35933,-71.05491,2109,2.5,,3350
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.366272,-71.04959,2109,2.5,,7250
0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0,42.357754,-71.05401,2109,2,,4000
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.366215,-71.05181,2109,2.5,,4000
0,10,0,20,4.84,2,0,82.45,13,0,28,0,44,0,5.759,4.854,42.357758,-71.05744,2109,3,2565,13900
0,10,0,20,4.84,2,0,82.45,13,0,28,0,44,0,5.759,4.854,42.357758,-71.05744,2109,2,1445,7900
0,10,0,20,4.84,2,0,82.45,13,0,28,0,44,0,5.759,4.854,42.357758,-71.05744,2109,1,770,3800
0,10,0,20,4.84,2,0,82.45,13,0,28,0,44,0,5.759,4.854,42.358788,-71.05654,2109,1,,2895
0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716,42.36754,-71.05436,2109,1,535,1825
0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716,42.36758,-71.05398,2109,1,700,1800
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.364586,-71.052345,2109,1,,2200
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.366226,-71.05108,2109,1,792,2700
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.36652,-71.05189,2109,1,380,2650
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.36513,-71.05145,2109,1,1358,1950
0,9,3,15,13.85,9,7.956,58.24,7,0.001,20,0.001,39,0,0,1.238,42.361576,-71.053276,2109,1.5,1200,2800
0,7,0,15,0.513,2,10.1,66.35,14,12.05,15,12.05,31,0,0.043,0.067,42.362587,-71.05272,2109,2,,2900
0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0,42.35787,-71.054504,2109,4,,6400
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.364964,-71.052536,2109,1,,2600
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.36523,-71.05233,2109,1,,1950
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.36587,-71.05135,2109,1.5,1500,2900
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.36652,-71.05189,2109,1,650,1850
0,9,3,15,13.85,9,7.956,58.24,7,0.001,20,0.001,39,0,0,1.238,42.36195,-71.05332,2109,1,,3300
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.366215,-71.05181,2109,2.5,1218,4000
0,7,0,15,0.513,2,10.1,66.35,14,12.05,15,12.05,31,0,0.043,0.067,42.3628,-71.053955,2109,2,,4500
0,1,0,1,0.845,0,9.563,1.072,0,3.257,5,3.257,7,0,0.165,2.25,42.27506,-71.06261,2109,1,650,2500
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.366226,-71.05108,2109,1,800,2300
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.365677,-71.05187,2109,1,,2500
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.365677,-71.05187,2109,1,,2500
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.365223,-71.0523,2109,1,,1700
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.366215,-71.05181,2109,3,,4200
0,1,0,1,0.845,0,9.563,1.072,0,3.257,5,3.257,7,0,0.165,2.25,42.275505,-71.062386,2109,1,650,2500
0,9,3,15,13.85,9,7.956,58.24,7,0.001,20,0.001,39,0,0,1.238,42.361916,-71.05298,2109,1,980,3500
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.365677,-71.05187,2109,1,,2500
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.365925,-71.05231,2109,2,,3300
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.365677,-71.05187,2109,1,900,2500
0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219,42.366615,-71.0518,2109,2,,2400
0,7,0,15,0.513,2,10.1,66.35,14,12.05,15,12.05,31,0,0.043,0.067,42.36277,-71.05315,2109,2,1142,2900
0,7,0,15,0.513,2,10.1,66.35,14,12.05,15,12.05,31,0,0.043,0.067,42.36277,-71.05315,2109,1,800,2600
0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0,42.357754,-71.05401,2109,2,,3930
0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716,42.36752,-71.05388,2109,1,,1800
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.36523,-71.05233,2109,1,,1800
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.36523,-71.05233,2109,1,500,1800
0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716,42.36754,-71.05436,2109,1,375,3600
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.36523,-71.05233,2109,1,,1800
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.36523,-71.05233,2109,,,1800
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.36523,-71.05233,2109,1,,1800
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.36569,-71.052765,2109,1,600,2500
0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716,42.36752,-71.05388,2109,1,,1800
0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226,42.364964,-71.052536,2109,1,430,1850
0,10,3,23,2.717,2,7,77.35,16,0.793,31,0.793,50,0,1.002,3.677,42.35483,-71.05887,2110,1,400,2330
0,10,3,23,2.717,2,7,77.35,16,0.793,31,0.793,50,0,1.002,3.677,42.35483,-71.05887,2110,1,,2430
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1281,7250
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,923,3950
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1498,8500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,948,4020
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1,848,3200
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1.5,1237,3850
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,1,750,3000
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,2.5,1660,4800
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1423,7500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1426,8949
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,871,4000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,3.5,2186,15000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,948,4200
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,2,1207,4495
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,3,1740,9300
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1609,8500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1161,5900
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,948,4020
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1426,7500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1161,6000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,812,4100
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1161,6500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,878,4350
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,800,4000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,3,1754,11500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,3.5,2222,17000
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1.5,1215,3290
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,1,750,3000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,812,3900
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,950,3900
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,1,870,2600
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1500,8500
0,9,0,18,2.735,24,0.61,74.75,6,0,26,0,43,0,7.766,7.233,42.35722,-71.052635,2110,1,566,2395
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,1,890,3300
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,1,753,3200
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1.5,1237,3850
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1.5,1215,3700
0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0,42.357677,-71.05273,2110,2,1220,4300
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1.5,1215,3700
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,1,778,3200
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,798,4400
0,6,1,12,3.117,0,14.72,56.99,7,0.093,19,0.093,36,0,1.966,6.496,42.356934,-71.050446,2110,2,1691,8000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1281,7200
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1308,10000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,812,4100
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,873,4200
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,798,4400
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,780,4000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1308,9000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,798,3950
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1426,7500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,871,4200
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,948,4200
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1779,12500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,812,3950
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,871,4100
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,,4100
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,1,750,3200
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1.5,1215,3700
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,1,750,3000
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,2,,5750
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,871,4200
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1161,5500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,798,4750
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,923,4500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,878,4900
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1.5,1237,3850
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,878,4750
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1566,9500
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1.5,,3700
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,1,750,2500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,780,4150
0,4,0,6,0,0,0,0,3,0,10,0,29,0,0,0,42.362446,-71.051636,2110,1,1500,5000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,798,3900
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1424,8000
0,6,1,12,3.117,0,14.72,56.99,7,0.093,19,0.093,36,0,1.966,6.496,42.356903,-71.05055,2110,2,,9500
0,9,0,18,2.735,24,0.61,74.75,6,0,26,0,43,0,7.766,7.233,42.356895,-71.052956,2110,3.5,,5300
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1.5,,3850
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1,,3200
0,5,0,7,0,0,0,0,0,0,12,0,33,0,0,0,42.36188,-71.05059,2110,2,,6500
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,2,,4500
0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0,42.357677,-71.05273,2110,2.5,,14000
0,5,0,7,0,0,0,0,0,0,12,0,33,0,0,0,42.36188,-71.05059,2110,2,1902,6500
0,4,0,6,0,0,0,0,3,0,10,0,29,0,0,0,42.36233,-71.0507,2110,1,1100,2975
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1779,13750
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.3582,-71.05056,2110,1,,3050
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1.5,867,4350
0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0,42.358376,-71.049,2110,1,880,3000
0,9,3,15,13.85,9,7.956,58.24,7,0.001,20,0.001,39,0,0,1.238,42.361385,-71.0526,2110,1,,2700
0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643,42.357815,-71.050964,2110,2,,4250
0,4,0,6,0,0,0,0,3,0,10,0,29,0,0,0,42.36233,-71.0507,2110,1,,3300
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1151,5500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2,1154,5500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1362,8000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,759,4400
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,1,759,4100
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1426,8500
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1362,9000
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.356213,-71.05949,2110,2.5,1362,7200
0,9,0,18,2.735,24,0.61,74.75,6,0,26,0,43,0,7.766,7.233,42.35726,-71.05254,2110,2.5,1300,6500
0,10,3,23,2.717,2,7,77.35,16,0.793,31,0.793,50,0,1.002,3.677,42.35483,-71.05887,2110,1,,2720
0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0,42.352066,-71.06221,2111,1,550,2500
0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0,42.352066,-71.06221,2111,1,600,2910
0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0,42.352066,-71.06221,2111,2,944,4360
0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478,42.34996,-71.05971,2111,1,572,2955
0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478,42.34996,-71.05971,2111,1,660,3045
0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478,42.34996,-71.05971,2111,2,1095,4570
0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0,42.352215,-71.05906,2111,1,563,3080
0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0,42.352215,-71.05906,2111,1,612,3030
0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0,42.352215,-71.05906,2111,2,1049,4450
1.87,0,0,0,2.524,0,15.16,34.47,3,9.01,3,9.01,2,0,1.717,5.094,42.351765,-71.17018,2111,1,553,2934
1.87,0,0,0,2.524,0,15.16,34.47,3,9.01,3,9.01,2,0,1.717,5.094,42.351765,-71.17018,2111,1,740,3048
1.87,0,0,0,2.524,0,15.16,34.47,3,9.01,3,9.01,2,0,1.717,5.094,42.351765,-71.17018,2111,2,1073,3187
0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0,42.353416,-71.06255,2111,2,1256,6950
0,10,3,23,2.717,2,7,77.35,16,0.793,31,0.793,50,0,1.002,3.677,42.35361,-71.059425,2111,1.5,2200,5500
0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349,42.374336,-71.09605,2111,1,780,2600
0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0,42.352623,-71.0591,2111,1,800,2500
0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0,42.352337,-71.06023,2111,1,351,1900
0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0,42.352337,-71.06023,2111,1,635,2850
0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0,42.353416,-71.06255,2111,3.5,4663,20000
3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409,42.349953,-71.16543,2111,2,1228,6000
3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409,42.349953,-71.16543,2111,1,813,4200
3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409,42.349953,-71.16543,2111,2,1140,5500
0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129,42.354435,-71.06338,2111,1,590,2200
0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0,42.353416,-71.0626,2111,2,1357,3550
0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0,42.352623,-71.0591,2111,1.5,852,3300
0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129,42.354435,-71.06338,2111,1,600,2300
0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0,42.353416,-71.0626,2111,2,1286,4000
0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129,42.354435,-71.06338,2111,1,600,2300
0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0,42.352623,-71.0591,2111,1,852,3300
3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409,42.349953,-71.16543,2111,2,854,4900
0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129,42.354435,-71.06338,2111,1,605,2400
0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478,42.350616,-71.057884,2111,1,555,2700
3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409,42.349953,-71.16543,2111,2,1166,5400
3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409,42.349953,-71.16543,2111,3,1502,8000
0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129,42.354435,-71.06338,2111,1,675,2200
0,6,0,13,2.181,0,0.2,31.12,4,0,28,0,35,0,4.037,8.689,42.348164,-71.063065,2111,2,,2400
0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0,42.353416,-71.06251,2111,2.5,,5999
0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129,42.354435,-71.06338,2111,2,1150,4275
0,10,0,21,0,0,0,2.577,19,0,27,0,42,0,2.427,1.128,42.35138,-71.0571,2111,2,1700,3900
0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129,42.354435,-71.06338,2111,2,1120,3700
0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715,42.355785,-71.059525,2111,1,798,4600
3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409,42.349953,-71.16543,2111,2,1195,4600
