pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,longitude,latitude,bathrooms,last_sold_price,zestimate_amount,prices,property_size,zip,zestimate_valuation_range_high,long,tax_year,zestimate_value_change,status,zestimate_percentile,bedrooms,zestimate_last_updated,zillow_id,address,lat,last_sold_date,tax_value,zillow,year_built,zestimate_valuationRange_low,graph_data_link,home_size,home_detail_link,home_type,property,map_this_home_link
0,0.12,42,2.84,0,0.697,1.841,11510993,0,0,0,0.029,0,0,0.121,4,0,9,0,0,1.841,3.9,0.302,16,0,3.292,0,0.336,0.003,1.758,0.094,1.223,0.495,0,0,0,0,6.394,-71.068565,42.322303,4,,,549900 ,,2119,,-71.068565,,,Condo For Sale,0,3,12/31/1969,2096376272,"29 Robey St # 29, Boston, MA",42.322304,,,0,2016,,,1700,http://www.zillow.com/homedetails/29-Robey-St-29-Boston-MA-02119/2096376272_zpid/,Condominium,0,http://www.zillow.com/homes/2096376272_zpid/
0,0.028,51.78,1.808,0,0.078,3.405,38034736,0,0,0,0.024,0,0.001,5.204,4,0,8,0,0,3.405,0.56,0.714,6,1,0.302,0,0,0.313,4.386,0,0.721,0.066,0,0,0,0,21.54,-71.039063,42.331554,2,400000,632267,629000 ,1012,2127,663880,-71.039051,2015,5758,Condo For Sale,0,2,11/12/2016,81857241,"560 E 8th St UNIT 1, South Boston, MA",42.3315538,9/11/2009,437500,0,1890,594331,http://www.zillow.com/homedetails/560-E-8th-St-UNIT-1-South-Boston-MA-02127/81857241_zpid/#charts-and-data,1012,http://www.zillow.com/homedetails/560-E-8th-St-UNIT-1-South-Boston-MA-02127/81857241_zpid/,Condominium,0,http://www.zillow.com/homes/81857241_zpid/
0,0,0,0,0,0,0,243090896,0,0,0,0,0,0,0,19,0,35,9,263.7,0,0,0,53,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.062724,42.353277,3,1800000,2756883,2600000 ,2036,2111,3005002,-71.0625369,2014,-64380,Condo For Sale,0,3,11/12/2016,61319763,"1 Avery St APT 23D, Boston, MA",42.3532598,10/7/2009,1709657,0,2000,2619039,http://www.zillow.com/homedetails/1-Avery-St-APT-23D-Boston-MA-02111/61319763_zpid/#charts-and-data,2036,http://www.zillow.com/homedetails/1-Avery-St-APT-23D-Boston-MA-02111/61319763_zpid/,Condominium,0,http://www.zillow.com/homes/61319763_zpid/
0,0,89.47,3.715,0,0.743,0,269677724,0,0,0,0,0,0,0,30,0,32,11,532.1,0,0,0.085,46,22,1.04,0,0,0,1.331,0,0.327,0,0,0,0,0,0,-71.059969,42.357031,4,3999000,5170819,4499000 ,,2108,5429360,-71.0599532,2014,35175,Condo For Sale,0,3,11/12/2016,102987538,"45 Province St APT 2502, Boston, MA",42.3572816,8/16/2013,3148923,0,2009,4912278,http://www.zillow.com/homedetails/45-Province-St-APT-2502-Boston-MA-02108/102987538_zpid/#charts-and-data,2872,http://www.zillow.com/homedetails/45-Province-St-APT-2502-Boston-MA-02108/102987538_zpid/,Condominium,0,http://www.zillow.com/homes/102987538_zpid/
0,0,3.164,3.643,0,23.25,0,164498300,0,1,0,0,22.25,0,0,3,0,18,6,371.4,0,0,0,34,10,0.788,0,0.027,0,0,3.876,0.205,0.586,0,0,2.708,0,0,-71.050708,42.35792,1,379000,837740,839000 ,,2110,896382,-71.0504859,2014,-26746,Condo For Sale,0,1,11/12/2016,59175134,"65 E India Row APT 26G, Boston, MA",42.3576699,11/29/2007,603977,0,1970,762343,http://www.zillow.com/homedetails/65-E-India-Row-APT-26G-Boston-MA-02110/59175134_zpid/#charts-and-data,974,http://www.zillow.com/homedetails/65-E-India-Row-APT-26G-Boston-MA-02110/59175134_zpid/,Condominium,0,http://www.zillow.com/homes/59175134_zpid/
0,0.144,16.47,8.564,0,6.528,2.562,10987900,0,0,0,0,0,0,0.245,5,0,10,0,10.5,2.562,0.011,0.137,14,1,1.438,0,0,2.013,7.338,0,0.174,0.213,0,0,0,1,22.37,-71.12046,42.286727,3,240000,304110,299000 ,,2128,322357,-71.0387459,2015,14645,Condo For Sale,0,3,11/12/2016,59141173,"13 Marion St APT F, Boston, MA",42.3801793,3/1/2004,215600,0,1987,285863,http://www.zillow.com/homedetails/13-Marion-St-APT-F-Boston-MA-02131/59141173_zpid/#charts-and-data,1729,http://www.zillow.com/homedetails/13-Marion-St-APT-F-Boston-MA-02131/59141173_zpid/,Condominium,0,http://www.zillow.com/homes/59141173_zpid/
0,0.059,37.7,3.171,0,1.295,10.95,16015890,0,0,0,0,0,0.098,4.616,1,0,4,0,0,10.95,4.291,0,9,1,1.691,0,0,0,3.286,0,0.249,0.001,0,0,0,0,20.67,-71.139434,42.289455,2,,524448,499900 ,4791,2131,550670,-71.139435,,7645,Condo For Sale,0,3,11/12/2016,2122703759,"57 Bradfield Ave, Boston, MA",42.2894549,,,0,1910,498226,,1887,http://www.zillow.com/homedetails/57-Bradfield-Ave-Boston-MA-02131/2122703759_zpid/,Condominium,0,http://www.zillow.com/homes/2122703759_zpid/
0,0,0,0,0,0,0,16203037,0,0,0,0,0,0,0,4,0,9,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.030238,42.380672,3,355000,537277,1200000 ,2613,2128,607123,-71.030238,2014,75566,Apartment For Sale,0,6,11/12/2016,59122072,"266 Lexington St, Boston, MA",42.380671,6/24/2016,233600,0,1930,429822,http://www.zillow.com/homedetails/266-Lexington-St-Boston-MA-02128/59122072_zpid/#charts-and-data,2310,http://www.zillow.com/homedetails/266-Lexington-St-Boston-MA-02128/59122072_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59122072_zpid/
0,0.059,37.7,3.171,0,1.295,10.95,16015890,0,0,0,0,0,0.098,4.616,1,0,4,0,0,10.95,4.291,0,9,1,1.691,0,0,0,3.286,0,0.249,0.001,0,0,0,0,20.67,-71.139434,42.289455,2,380000,507384,499900 ,4791,2131,547975,-71.139435,2014,64788,Condo For Sale,0,3,11/12/2016,81859724,"57 Bradfield Ave UNIT 2, Boston, MA",42.2894549,12/14/2006,288700,0,1910,471867,http://www.zillow.com/homedetails/57-Bradfield-Ave-UNIT-2-Boston-MA-02131/81859724_zpid/#charts-and-data,1887,http://www.zillow.com/homedetails/57-Bradfield-Ave-UNIT-2-Boston-MA-02131/81859724_zpid/,Condominium,0,http://www.zillow.com/homes/81859724_zpid/
0,0,0,0,0,0,0,96854924,0,0,0,0,0,0,0,3,0,16,1,154.3,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.081756,42.352287,,,,4900000 ,1742,2116,,-71.081757,,,Apartment For Sale,0,0,12/31/1969,2096359832,"237 Marlborough St, Boston, MA",42.352286,,,0,1899,,,5640,http://www.zillow.com/homedetails/237-Marlborough-St-Boston-MA-02116/2096359832_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/2096359832_zpid/
0,0.465,66.59,3.338,0,0.853,1.137,12091430,0,0,0,0,0,0,0.146,1,0,15,0,0,1.137,0.685,0,14,1,1.901,0,0,0,2.343,0,1.322,0.053,0,0.092,0,2,7.126,-71.080835,42.314193,3,473000,820242,899000 ,6534,2121,861254,-71.0808349,2014,217695,Condo For Sale,0,10,11/12/2016,59111377,"35 Holborn St # 35R, Dorchester, MA",42.314193,2/1/2016,337700,0,1890,771027,http://www.zillow.com/homedetails/35-Holborn-St-35R-Dorchester-MA-02121/59111377_zpid/#charts-and-data,3500,http://www.zillow.com/homedetails/35-Holborn-St-35R-Dorchester-MA-02121/59111377_zpid/,Condominium,0,http://www.zillow.com/homes/59111377_zpid/
0,0.157,56.99,6.496,0,2.752,0.093,134701300,0,1,0,0.068,0,0,0,7,0,19,6,150.3,0.093,0.08,0,36,12,1.966,0,0,0,3.117,0,0.851,0,0,0,0,0,14.72,-71.050719,42.356587,2,1557500,2552374,2500000 ,,2110,2986278,-71.0502418,2014,95196,Condo For Sale,0,2,11/12/2016,59163949,"10 Rowes Wharf APT 903, Boston, MA",42.3570124,11/29/2012,1537346,0,1987,2373708,http://www.zillow.com/homedetails/10-Rowes-Wharf-APT-903-Boston-MA-02110/59163949_zpid/#charts-and-data,1739,http://www.zillow.com/homedetails/10-Rowes-Wharf-APT-903-Boston-MA-02110/59163949_zpid/,Condominium,0,http://www.zillow.com/homes/59163949_zpid/
0,0.053,30.99,4.436,0,0.283,4.453,14779194,0,3,0,0,0,0,1.867,2,0,11,0,152.7,4.453,2.771,0.031,7,2,3.028,0,0,0,4.399,1.51,0.226,0,0,0,0,0,27.78,-71.128726,42.284797,1,104000,194210,188000 ,483,2131,211689,-71.1289168,2015,3534,For Sale by Owner,0,1,11/12/2016,59143988,"79 Poplar St APT 4, Boston, MA",42.2849218,8/16/2013,98800,0,1930,170905,http://www.zillow.com/homedetails/79-Poplar-St-APT-4-Boston-MA-02131/59143988_zpid/#charts-and-data,483,http://www.zillow.com/homedetails/79-Poplar-St-APT-4-Boston-MA-02131/59143988_zpid/,Condominium,0,http://www.zillow.com/homes/59143988_zpid/
0,0.016,21.18,3.329,0,1.924,10.09,14762400,0,0,0,0,0,0.012,3.39,6,0,9,2,63.3,10.09,3.499,0,6,4,2.31,0,0,0,2.499,0,0.412,0.136,0,0,0,0,35.87,-71.065326,42.287206,2,,618591,409900 ,6534,2124,655706,-71.065326,2014,6566,House For Sale,0,5,11/12/2016,59105103,"521 Talbot Ave, Dorchester Center, MA",42.287206,,320300,0,1910,587661,http://www.zillow.com/homedetails/521-Talbot-Ave-Dorchester-Center-MA-02124/59105103_zpid/#charts-and-data,3113,http://www.zillow.com/homedetails/521-Talbot-Ave-Dorchester-Center-MA-02124/59105103_zpid/,SingleFamily,0,http://www.zillow.com/homes/59105103_zpid/
0,0.111,37.81,3.593,0,2.466,9.52,36018700,0,0,0,0,0,0,0.627,0,0,14,7,316.9,9.52,0.973,0,24,9,1.973,0,0,0,5.799,0,0.119,0,0,0,0,0,26.55,-71.06754,42.36595,,,,3500000 ,,2114,,-71.0669497,,,Condo For Sale,0,0,12/31/1969,2096356275,"6 Whittier Pl # 101-105, Boston, MA",42.3657336,,,0,,,,4866,http://www.zillow.com/homedetails/6-Whittier-Pl-101-105-Boston-MA-02114/2096356275_zpid/,Condominium,0,http://www.zillow.com/homes/2096356275_zpid/
0,0.111,37.81,3.593,0,2.466,9.52,36018700,0,0,0,0,0,0,0.627,0,0,14,7,316.9,9.52,0.973,0,24,9,1.973,0,0,0,5.799,0,0.119,0,0,0,0,0,26.55,-71.06754,42.36595,1,,,469900 ,,2114,,-71.0669497,,,Condo For Sale,0,5,12/31/1969,2096356393,"6 Whittier Pl # 105S, Boston, MA",42.3657336,,,0,,,,788,http://www.zillow.com/homedetails/6-Whittier-Pl-105S-Boston-MA-02114/2096356393_zpid/,Condominium,0,http://www.zillow.com/homes/2096356393_zpid/
0,0.111,37.81,3.593,0,2.466,9.52,36018700,0,0,0,0,0,0,0.627,0,0,14,7,316.9,9.52,0.973,0,24,9,1.973,0,0,0,5.799,0,0.119,0,0,0,0,0,26.55,-71.06754,42.36595,2,,,437500 ,,2114,,-71.0669497,,,Condo For Sale,0,4,12/31/1969,2096356452,"6 Whittier Pl # 103, Boston, MA",42.3657336,,,0,,,,733,http://www.zillow.com/homedetails/6-Whittier-Pl-103-Boston-MA-02114/2096356452_zpid/,Condominium,0,http://www.zillow.com/homes/2096356452_zpid/
0,0.111,37.81,3.593,0,2.466,9.52,36018700,0,0,0,0,0,0,0.627,0,0,14,7,316.9,9.52,0.973,0,24,9,1.973,0,0,0,5.799,0,0.119,0,0,0,0,0,26.55,-71.068189,42.365455,2,,433524,439900 ,739,2114,485547,-71.0669497,2006,2379,Condo For Sale,0,4,11/12/2016,59179900,"6 Whittier Pl UNIT 105N, Boston, MA",42.3657336,,145000,0,,342484,http://www.zillow.com/homedetails/6-Whittier-Pl-UNIT-105N-Boston-MA-02114/59179900_zpid/#charts-and-data,739,http://www.zillow.com/homedetails/6-Whittier-Pl-UNIT-105N-Boston-MA-02114/59179900_zpid/,Condominium,0,http://www.zillow.com/homes/59179900_zpid/
0,0,24.93,5.143,0,0.185,2.899,24376646,0,0,0,0,0,0,6.301,10,0,6,1,120.8,2.899,2.394,0,5,0,7.495,0,0,0,3.554,0,0.246,0,0,0,0,1,15.43,-71.050202,42.337494,1,93900,485592,425000 ,,2127,519583,-71.0502016,2014,8510,Condo For Sale,0,2,11/12/2016,59147650,"350 W 4th St APT 301, Boston, MA",42.3374932,10/2/1995,289700,0,1899,456456,http://www.zillow.com/homedetails/350-W-4th-St-APT-301-Boston-MA-02127/59147650_zpid/#charts-and-data,789,http://www.zillow.com/homedetails/350-W-4th-St-APT-301-Boston-MA-02127/59147650_zpid/,Condominium,0,http://www.zillow.com/homes/59147650_zpid/
0,0.111,37.81,3.593,0,2.466,9.52,36018700,0,0,0,0,0,0,0.627,0,0,14,7,316.9,9.52,0.973,0,24,9,1.973,0,0,0,5.799,0,0.119,0,0,0,0,0,26.55,-71.06754,42.36595,2,,,675000 ,,2114,,-71.0669497,,,Condo For Sale,0,9,12/31/1969,2096356707,"6 Whittier Pl # 102, Boston, MA",42.3657336,,,0,,,,1145,http://www.zillow.com/homedetails/6-Whittier-Pl-102-Boston-MA-02114/2096356707_zpid/,Condominium,0,http://www.zillow.com/homes/2096356707_zpid/
0,0.111,37.81,3.593,0,2.466,9.52,36018700,0,0,0,0,0,0,0.627,0,0,14,7,316.9,9.52,0.973,0,24,9,1.973,0,0,0,5.799,0,0.119,0,0,0,0,0,26.55,-71.06754,42.36595,2,,,569900 ,,2114,,-71.0669497,,,Condo For Sale,0,5,12/31/1969,2096356824,"6 Whittier Pl # 101, Boston, MA",42.3657336,,,0,,,,952,http://www.zillow.com/homedetails/6-Whittier-Pl-101-Boston-MA-02114/2096356824_zpid/,Condominium,0,http://www.zillow.com/homes/2096356824_zpid/
0,0.017,41.95,7.542,0,0.92,1.177,47174046,0,0,0,0,0,0,0,3,0,8,1,0,1.177,0.036,0.229,11,0,4.03,0,0.05,0,3.597,0.125,0.106,0,0,0,0,0,10.78,-71.05343,42.33145,2,,,749000 ,,2127,,-71.054051,,,Condo For Sale,0,4,12/31/1969,2096357183,"321 Dorchester St # 2, Boston, MA",42.331281,,,0,,,,1400,http://www.zillow.com/homedetails/321-Dorchester-St-2-Boston-MA-02127/2096357183_zpid/,Condominium,0,http://www.zillow.com/homes/2096357183_zpid/
0,0,0,0,0,0,0,19622500,0,0,0,0,0,0,0,1,0,5,0,115.2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.155037,42.285332,1,262500,317952,315000 ,871,2132,333850,-71.1550438,2014,4057,For Sale by Owner,0,2,11/12/2016,67096365,"17 Hastings St APT 3, Boston, MA",42.2853085,8/6/2014,183400,0,1930,295695,http://www.zillow.com/homedetails/17-Hastings-St-APT-3-Boston-MA-02132/67096365_zpid/#charts-and-data,703,http://www.zillow.com/homedetails/17-Hastings-St-APT-3-Boston-MA-02132/67096365_zpid/,Condominium,0,http://www.zillow.com/homes/67096365_zpid/
0,0,11.6,10.38,0,8.521,0.722,22717900,0,0,0,0,0,0,0,5,0,12,2,0,0.722,0.211,0,9,2,4.88,0,1.125,0.52,0.178,0.25,0.456,0,0,0,0,0,17.79,-71.0527,42.3158,2,,,739000 ,,2125,,-71.052714,,,Condo For Sale,0,3,12/31/1969,2111738451,"84 Romsey St # 3, Dorchester, MA",42.31579,,,0,1905,,,1871,http://www.zillow.com/homedetails/84-Romsey-St-3-Dorchester-MA-02125/2111738451_zpid/,Condominium,0,http://www.zillow.com/homes/2111738451_zpid/
0,0,0,0,0,0,0,243090896,0,0,0,0,0,0,0,19,0,35,9,263.7,0,0,0,53,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.062724,42.353277,3,1820000,2782086,2600000 ,,2111,2976832,-71.0625369,2014,19143,Condo For Sale,0,2,11/12/2016,61319774,"1 Avery St APT 26D, Boston, MA",42.3532598,11/20/2006,1815860,0,2000,2642982,http://www.zillow.com/homedetails/1-Avery-St-APT-26D-Boston-MA-02111/61319774_zpid/#charts-and-data,2036,http://www.zillow.com/homedetails/1-Avery-St-APT-26D-Boston-MA-02111/61319774_zpid/,Condominium,0,http://www.zillow.com/homes/61319774_zpid/
0,0.12,42,2.84,0,0.697,1.841,11510993,0,0,0,0.029,0,0,0.121,4,0,9,0,0,1.841,3.9,0.302,16,0,3.292,0,0.336,0.003,1.758,0.094,1.223,0.495,0,0,0,0,6.394,-71.06858,42.322223,4,,,549900 ,,2119,,-71.068577,,,Condo For Sale,0,3,12/31/1969,2096358559,"33 Robey St # 33, Boston, MA",42.3222219,,,0,2016,,,1700,http://www.zillow.com/homedetails/33-Robey-St-33-Boston-MA-02119/2096358559_zpid/,Condominium,0,http://www.zillow.com/homes/2096358559_zpid/
0,0,51.98,4.213,0,14.66,3.523,89256093,0,0,0,0,0.027,0,0.266,8,0,14,2,946,3.523,0,0.698,20,55,6.07,0,0,0.023,1.151,0.126,0.913,0,0,0.728,0,0,11.42,-71.088747,42.344498,1,35000,303704,209000 ,301,2115,321926,-71.0889961,2014,-9349,Condo For Sale,0,1,11/12/2016,59177278,"65 Burbank St APT 9, Boston, MA",42.3446128,11/5/1993,178500,0,1900,267260,http://www.zillow.com/homedetails/65-Burbank-St-APT-9-Boston-MA-02115/59177278_zpid/#charts-and-data,301,http://www.zillow.com/homedetails/65-Burbank-St-APT-9-Boston-MA-02115/59177278_zpid/,Condominium,0,http://www.zillow.com/homes/59177278_zpid/
0,0.012,60.23,6.681,0,0.332,1.252,45729854,0,0,0,0,0,0,0,3,0,6,1,0,1.252,0,0.19,4,0,5.024,0,0,0,1.03,0,0.16,0,0,0,0,0,5.077,-71.05009,42.34055,1,,620856,301837 ,,2127,651899,-71.04848,,,Condo For Sale,0,2,11/12/2016,2096405198,"281 W 2nd St APT 4-A, Boston, MA",42.3396181,,,0,1990,589813,,880,http://www.zillow.com/homedetails/281-W-2nd-St-APT-4-A-Boston-MA-02127/2096405198_zpid/,Condominium,0,http://www.zillow.com/homes/2096405198_zpid/
0,0,0,0,0,0,0,20524400,0,0,0,0,0,0,0,3,0,9,0,30.1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-71.144279,42.342769,1,238000,365733,349000 ,670,2135,384020,-71.1444333,2015,1262,Condo For Sale,0,2,11/12/2016,59089324,"1641 Commonwealth Ave APT 2, Boston, MA",42.3428216,4/23/2007,236300,0,1930,329160,http://www.zillow.com/homedetails/1641-Commonwealth-Ave-APT-2-Boston-MA-02135/59089324_zpid/#charts-and-data,670,http://www.zillow.com/homedetails/1641-Commonwealth-Ave-APT-2-Boston-MA-02135/59089324_zpid/,Condominium,0,http://www.zillow.com/homes/59089324_zpid/
0,0.184,23.8,6.224,0,3.734,3.503,19255240,0,0,0,0,0.032,0,0.225,3,0,3,0,0,3.503,0.93,0,15,1,2.163,0,0.255,0.005,2.712,0,0,0,0,0,0,3,11.49,-71.152685,42.33817,1,284000,360378,344900 ,625,2135,378397,-71.1526107,2014,10470,Condo For Sale,0,1,11/12/2016,59094275,"1872 Commonwealth Ave APT 11, Boston, MA",42.3381289,6/20/2014,201500,0,1940,342359,http://www.zillow.com/homedetails/1872-Commonwealth-Ave-APT-11-Boston-MA-02135/59094275_zpid/#charts-and-data,625,http://www.zillow.com/homedetails/1872-Commonwealth-Ave-APT-11-Boston-MA-02135/59094275_zpid/,Condominium,0,http://www.zillow.com/homes/59094275_zpid/
0,0,56.61,1.166,0,0,10.65,54590400,0,0,0,0,0,0,0.512,2,0,12,2,0,10.65,0.168,0,14,2,2.186,0,0,0,1.737,0,0,0.155,0.066,0,0,0,22.31,-71.060417,42.374821,1,475000,557458,545000 ,,2129,585331,-71.060408,2015,37844,Condo For Sale,0,2,11/12/2016,118324663,"58 Winthrop St UNIT 2, Charlestown, MA",42.374807,10/17/2014,375600,0,1855,524011,http://www.zillow.com/homedetails/58-Winthrop-St-UNIT-2-Charlestown-MA-02129/118324663_zpid/#charts-and-data,710,http://www.zillow.com/homedetails/58-Winthrop-St-UNIT-2-Charlestown-MA-02129/118324663_zpid/,Condominium,0,http://www.zillow.com/homes/118324663_zpid/
0,0.209,42.52,13.27,0,2.314,0.193,22296026,0,0,0,0.059,0,0,0,0,0,3,2,0,0.193,0,0.05,3,0,3.901,0,0.5,0,3.502,0,0.808,0,0,0,0,1,12.93,-71.069367,42.383631,1,449000,577834,549000 ,1306,2129,606726,-71.0693704,2014,20668,House For Sale,0,2,11/12/2016,59099478,"506 Medford St, Boston, MA",42.3836208,5/30/2014,298800,0,1870,548942,http://www.zillow.com/homedetails/506-Medford-St-Boston-MA-02129/59099478_zpid/#charts-and-data,950,http://www.zillow.com/homedetails/506-Medford-St-Boston-MA-02129/59099478_zpid/,SingleFamily,0,http://www.zillow.com/homes/59099478_zpid/
0,0.014,75.12,2.219,0,5.286,1.663,24922000,0,0,0.018,0,0,0,0.292,2,0,9,4,326.1,1.663,0,0,23,5,0.893,0,0,0.06,0.93,0,0.246,0,0,0,0,0,9.699,-71.051129,42.364924,1,364000,519127,499000 ,18974736,2113,545083,-71.0514625,2014,8915,Condo For Sale,0,1,11/12/2016,59164474,"300 Commercial St APT 312, Boston, MA",42.365082,7/23/2010,325800,0,1900,493171,http://www.zillow.com/homedetails/300-Commercial-St-APT-312-Boston-MA-02109/59164474_zpid/#charts-and-data,642,http://www.zillow.com/homedetails/300-Commercial-St-APT-312-Boston-MA-02109/59164474_zpid/,Condominium,0,http://www.zillow.com/homes/59164474_zpid/
0,0,0,0,0,0,0,12335263,0,0,0,0,0,0,0,1,0,14,2,80.4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-71.094161,42.32574,1,,338671,319000 ,,2119,355605,-71.094161,,,Condo For Sale,0,2,11/12/2016,2096405664,"25 Fort Ave # 2, Boston, MA",42.32574,,,0,1899,321737,,629,http://www.zillow.com/homedetails/25-Fort-Ave-2-Boston-MA-02119/2096405664_zpid/,Condominium,0,http://www.zillow.com/homes/2096405664_zpid/
2.827,0,19.12,1.879,0,47.04,0,45562831,0.595,0,0,0,0.877,0,0,0,0,17,2,0,0,0,0,22,3,0.297,0,0.158,0,0,0.138,1.851,2.03,0,0,0,0,2.348,-71.077645,42.353192,1,785000,852117,889000 ,,2116,894723,-71.0781117,2014,19391,Condo For Sale,0,1,11/12/2016,59171233,"133 Marlborough St APT 5, Boston, MA",42.3530431,5/15/2015,509800,0,1880,800990,http://www.zillow.com/homedetails/133-Marlborough-St-APT-5-Boston-MA-02116/59171233_zpid/#charts-and-data,779,http://www.zillow.com/homedetails/133-Marlborough-St-APT-5-Boston-MA-02116/59171233_zpid/,Condominium,0,http://www.zillow.com/homes/59171233_zpid/
0,0.004,34.12,0.217,0,4.409,22.56,173725104,0,0,0,0,0,0,0,14,0,31,6,145,22.56,0,0,34,18,1.013,0,0,0.175,2.47,0,0.068,0.078,0.952,0,0,0,27.81,-71.069972,42.356771,1,,570663,650000 ,2178,2126,781808,-71.0702854,,,Condo For Sale,0,2,11/12/2016,2124082385,"15 River St, Boston, MA",42.2722434,,,0,1900,399464,,800,http://www.zillow.com/homedetails/15-River-St-Mattapan-MA-02126/2124082385_zpid/,Condominium,0,http://www.zillow.com/homes/2124082385_zpid/
0,0.01,61.5,3.884,0,1.11,3.422,12693265,0,0,0,0,0,0.111,3.092,2,0,10,1,0,3.422,1.826,0,6,4,1.63,0,0,0,2.378,0,0.074,0.136,0,0,0,0,4.756,-71.066482,42.283208,4,150000,620052,(1),8712,2124,657255,-71.0664819,2015,4680,Auction,0,6,11/12/2016,59115215,"34 Fuller St, Dorchester Center, MA",42.283208,5/10/1999,427300,0,1905,589049,http://www.zillow.com/homedetails/34-Fuller-St-Dorchester-Center-MA-02124/59115215_zpid/#charts-and-data,2924,http://www.zillow.com/homedetails/34-Fuller-St-Dorchester-Center-MA-02124/59115215_zpid/,SingleFamily,0,http://www.zillow.com/homes/59115215_zpid/
0,0,0,0,0,0,0,10542320,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.124839,42.279941,1,,341956,315000 ,,2131,359054,-71.124836,,,Condo For Sale,0,2,11/12/2016,2096386744,"301 Poplar St # 3, Boston, MA",42.279942,,,0,1920,324858,,861,http://www.zillow.com/homedetails/301-Poplar-St-3-Boston-MA-02131/2096386744_zpid/,Condominium,0,http://www.zillow.com/homes/2096386744_zpid/
0,0.16,13.83,2.077,0,0.013,9.754,7715830,0,0,0,0.131,0,0.014,9.427,2,0,10,0,54.9,9.754,3.294,0,14,2,0.827,0,0.016,0.052,3.492,0.003,0.133,0.007,0.029,0,0,0,39.09,-71.119067,42.287941,3,555000,656205,619900 ,4356,2135,715263,-71.119067,2015,-67404,Condo For Sale,0,3,11/12/2016,87795429,"6 Larch Pl, Boston, MA",42.287941,12/23/2015,605900,0,2007,610271,http://www.zillow.com/homedetails/6-Larch-Pl-Boston-MA-02131/87795429_zpid/#charts-and-data,2000,http://www.zillow.com/homedetails/6-Larch-Pl-Boston-MA-02131/87795429_zpid/,Condominium,0,http://www.zillow.com/homes/87795429_zpid/
0,0,58.24,1.238,0,0,0.001,115347100,0,3,0,0.123,0,0,0,7,0,20,9,238,0.001,0.003,0.024,39,15,0,0,0,0,13.85,0,0.124,0.043,0,0,0.028,9,7.956,-71.0532,42.361411,1,3500,839403,825000 ,,2109,881373,-71.0531165,2014,70168,Condo For Sale,0,2,11/12/2016,59177774,"78-80 Commercial St UNIT 2, Boston, MA",42.361445,7/22/2015,569400,0,1880,780645,http://www.zillow.com/homedetails/78-80-Commercial-St-UNIT-2-Boston-MA-02109/59177774_zpid/#charts-and-data,1052,http://www.zillow.com/homedetails/78-80-Commercial-St-UNIT-2-Boston-MA-02109/59177774_zpid/,Condominium,0,http://www.zillow.com/homes/59177774_zpid/
0,0.051,23.54,7.302,0,0.013,3.702,13588660,0,0,0,0,0,0,0.413,8,0,9,0,0,3.702,7.754,0.145,2,0,2.369,0,0,0,1.819,0,0.429,0,0,0,0,0,34.32,-71.088506,42.283764,1,315000,220543,139900 ,,2124,240392,-71.088508,2014,-14657,Condo For Sale,0,3,11/12/2016,81855922,"42 Theodore St UNIT 3, Dorchester Center, MA",42.283727,12/29/2006,139900,0,1905,194078,http://www.zillow.com/homedetails/42-Theodore-St-UNIT-3-Dorchester-Center-MA-02124/81855922_zpid/#charts-and-data,993,http://www.zillow.com/homedetails/42-Theodore-St-UNIT-3-Dorchester-Center-MA-02124/81855922_zpid/,Condominium,0,http://www.zillow.com/homes/81855922_zpid/
0,0,0,0,0,0,0,13396515,0,0,0,0,0,0,0,7,0,16,2,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.070424,42.290796,4,160000,487839,299000 ,7405,2124,512231,-71.070424,2014,43224,Apartment For Sale,0,5,11/12/2016,59108880,"30 Centre St, Dorchester Center, MA",42.290796,3/3/1998,367000,0,1920,453690,http://www.zillow.com/homedetails/30-Centre-St-Dorchester-Center-MA-02124/59108880_zpid/#charts-and-data,3167,http://www.zillow.com/homedetails/30-Centre-St-Dorchester-Center-MA-02124/59108880_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59108880_zpid/
